rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
27,Claude,Noi,7645,584,JavaScript,https://github.com/lencx/Noi,lencx,153,2025-05-01T02:21:25Z,"🚀 Power Your World with AI - Explore, Extend, Empower."
28,Claude,Upsonic,7524,701,Python,https://github.com/Upsonic/Upsonic,Upsonic,44,2025-06-06T22:17:36Z,The most reliable AI agent framework that supports MCP.
29,Claude,promptfoo,7185,572,TypeScript,https://github.com/promptfoo/promptfoo,promptfoo,170,2025-06-13T03:36:06Z,"Test your prompts, agents, and RAGs. Red teaming, pentesting, and vulnerability scanning for LLMs. Compare performance of GPT, Claude, Gemini, Llama, and more. Simple declarative configs with command line and CI/CD integration."
30,Claude,aichat,7001,459,Rust,https://github.com/sigoden/aichat,sigoden,1,2025-06-09T01:03:00Z,"All-in-one LLM CLI tool featuring Shell Assistant, Chat-REPL, RAG, AI Tools & Agents, with access to OpenAI, Claude, Gemini, Ollama, Groq, and more."
31,Claude,opencommit,6700,358,JavaScript,https://github.com/di-sukharev/opencommit,di-sukharev,152,2025-06-08T08:17:14Z,GPT wrapper for git — generate commit messages with an LLM in 1 sec — works best with Claude 3.5 — supports local models too
32,Claude,CL4R1T4S,6571,1449,,https://github.com/elder-plinius/CL4R1T4S,elder-plinius,10,2025-05-27T20:07:42Z,"SYSTEM PROMPT TRANSPARENCY FOR ALL - CHATGPT, GEMINI, GROK, CLAUDE, PERPLEXITY, CURSOR, WINDSURF, DEVIN, REPLIT, AND MORE!"
33,Claude,system_prompts_leaks,6328,1351,JavaScript,https://github.com/asgeirtj/system_prompts_leaks,asgeirtj,0,2025-06-04T19:22:35Z,"Collection of extracted System Prompts from popular chatbots like ChatGPT, Claude & Gemini"
34,Claude,deep-searcher,6240,619,Python,https://github.com/zilliztech/deep-searcher,zilliztech,36,2025-05-30T12:43:23Z,Open Source Deep Research Alternative to Reason and Search on Private Data. Written in Python.
35,Claude,llamacoder,6076,1436,TypeScript,https://github.com/Nutlope/llamacoder,Nutlope,44,2025-04-08T15:15:38Z,Open source Claude Artifacts – built with Llama 3.1 405B
36,Claude,code2prompt,5848,325,MDX,https://github.com/mufeedvh/code2prompt,mufeedvh,11,2025-06-09T19:13:50Z,"A CLI tool to convert your codebase into a single LLM prompt with source tree, prompt templating, and token counting."
37,Claude,fragments,5506,738,TypeScript,https://github.com/e2b-dev/fragments,e2b-dev,7,2025-06-10T20:35:19Z,Open-source Next.js template for building apps that are fully generated by AI. By E2B.
38,Claude,opencompass,5500,596,Python,https://github.com/open-compass/opencompass,open-compass,314,2025-06-13T03:21:48Z,"OpenCompass is an LLM evaluation platform, supporting a wide range of models (Llama3, Mistral, InternLM2,GPT-4,LLaMa2, Qwen,GLM, Claude, etc) over 100+ datasets."
39,Claude,fastapi_mcp,5401,453,Python,https://github.com/tadata-org/fastapi_mcp,tadata-org,50,2025-06-09T09:03:12Z,"Expose your FastAPI endpoints as Model Context Protocol (MCP) tools, with Auth!"
40,Claude,deepclaude,5185,414,Rust,https://github.com/getAsterisk/deepclaude,getAsterisk,47,2025-05-21T11:58:16Z,A high-performance LLM inference API and Chat UI that integrates DeepSeek R1's CoT reasoning traces with Anthropic Claude models.
41,Claude,chinese-llm-benchmark,4353,181,,https://github.com/jeinlee1991/chinese-llm-benchmark,jeinlee1991,30,2025-06-12T12:42:36Z,目前已囊括243个大模型，覆盖chatgpt、gpt-4.1、o4-mini、谷歌gemini-2.5、Claude、智谱GLM-Z1、文心一言、qwen-max、百川、讯飞星火、商汤senseChat、minimax等商用模型， 以及DeepSeek-R1-0528、qwq-32b、deepseek-v3、qwen3、llama4、phi-4、glm4、gemma3、mistral、书生internLM2.5等开源大模型。不仅提供排行榜，也提供规模超200万的大模型缺陷库！方便广大社区研究分析、改进大模型。
42,Claude,GodMode,4268,340,TypeScript,https://github.com/smol-ai/GodMode,smol-ai,50,2024-07-29T00:31:03Z,"AI Chat Browser: Fast, Full webapp access to ChatGPT / Claude / Bard / Bing / Llama2! I use this 20 times a day."
43,Claude,maestro,4236,654,Python,https://github.com/Doriandarko/maestro,Doriandarko,32,2024-07-01T06:49:15Z,A framework for Claude Opus to intelligently orchestrate subagents.
44,Claude,codecompanion.nvim,4099,242,Lua,https://github.com/olimorris/codecompanion.nvim,olimorris,0,2025-06-13T00:04:59Z,"✨ AI-powered coding, seamlessly in Neovim"
45,Claude,bot-on-anything,4080,929,Python,https://github.com/zhayujie/bot-on-anything,zhayujie,263,2025-01-03T14:13:51Z,"A large model-based chatbot builder that can quickly integrate AI models (including ChatGPT, Claude, Gemini) into various software applications (such as Telegram, Gmail, Slack, and websites)."
46,Claude,opencode,3947,327,Go,https://github.com/opencode-ai/opencode,opencode-ai,61,2025-06-07T19:41:25Z,A powerful AI coding agent. Built for the terminal.
47,Claude,mcp-playwright,3850,317,TypeScript,https://github.com/executeautomation/mcp-playwright,executeautomation,27,2025-05-21T03:17:26Z,"Playwright Model Context Protocol Server - Tool to automate Browsers and APIs in Claude Desktop, Cline, Cursor IDE and More 🔌"
48,Claude,obsidian-smart-connections,3776,218,JavaScript,https://github.com/brianpetro/obsidian-smart-connections,brianpetro,374,2025-06-13T01:07:32Z,"Chat with your notes & see links to related content with AI embeddings. Use local models or 100+ via APIs like Claude, Gemini, ChatGPT & Llama 3"
49,Claude,casibase,3732,440,Go,https://github.com/casibase/casibase,casibase,29,2025-06-12T16:40:13Z,"⚡️AI Cloud OS: Open-source enterprise-level AI knowledge base and MCP (model-context-protocol)/A2A (agent-to-agent) management platform with admin UI, user management and Single-Sign-On⚡️, supports ChatGPT, Claude, Llama, Ollama, HuggingFace, etc., chat bot demo: https://ai.casibase.com, admin UI demo: https://ai-admin.casibase.com"
50,Claude,free-llm-api-resources,3698,325,Python,https://github.com/cheahjs/free-llm-api-resources,cheahjs,5,2025-06-13T01:38:09Z,A list of free LLM inference resources accessible via API.
51,Claude,claude-coder,3653,156,TypeScript,https://github.com/kodu-ai/claude-coder,kodu-ai,22,2025-04-30T10:21:02Z,Kodu is an autonomous coding agent that lives in your IDE. It is a VSCode extension that can help you build your dream project step by step by leveraging the latest technologies in automated coding agents 
52,Claude,every-chatgpt-gui,3553,250,,https://github.com/billmei/every-chatgpt-gui,billmei,4,2025-05-27T12:06:51Z,"Every front-end GUI client for ChatGPT, Claude, and other LLMs"
53,Claude,deepchat,3436,425,TypeScript,https://github.com/ThinkInAIXYZ/deepchat,ThinkInAIXYZ,46,2025-06-12T15:48:18Z,🐬DeepChat - A smart assistant that connects powerful AI to your personal world
54,Claude,firecrawl-mcp-server,3413,323,JavaScript,https://github.com/mendableai/firecrawl-mcp-server,mendableai,25,2025-06-04T21:57:38Z,"Official Firecrawl MCP Server - Adds powerful web scraping to Cursor, Claude and any other LLM clients."
55,Claude,DesktopCommanderMCP,3413,378,JavaScript,https://github.com/wonderwhy-er/DesktopCommanderMCP,wonderwhy-er,38,2025-06-07T17:40:48Z,"This is MCP server for Claude that gives it terminal control, file system search and diff file editing capabilities"
56,Claude,AChat,3255,1210,TypeScript,https://github.com/AprilNEA/AChat,AprilNEA,20,2025-06-12T06:24:06Z,"🌊 AChat - An open-source/self-hosted/local-first AI platform, designed for enterprises and teams, perfectly combining powerful local processing capabilities with seamless remote synchronization."
57,Claude,forge,3172,1073,Rust,https://github.com/antinomyhq/forge,antinomyhq,35,2025-06-13T03:02:48Z,"AI enabled pair programmer for Claude, GPT, O Series, Grok, Deepseek, Gemini and 300+ models"
58,Claude,git-mcp,3055,211,TypeScript,https://github.com/idosal/git-mcp,idosal,22,2025-05-25T16:03:34Z,"Put an end to code hallucinations! GitMCP is a free, open-source, remote MCP server for any GitHub project"
59,Claude,Awesome-ChatGPT-prompts-ZH_CN,3045,165,,https://github.com/L1Xu4n/Awesome-ChatGPT-prompts-ZH_CN,L1Xu4n,12,2023-07-18T15:57:44Z,如何将ChatGPT调教成一只猫娘
60,Claude,Awesome-MCP-ZH,2665,157,,https://github.com/yzfly/Awesome-MCP-ZH,yzfly,0,2025-06-11T23:38:40Z,"MCP 资源精选， MCP指南，Claude MCP，MCP Servers, MCP Clients"
61,Claude,DeepClaude,2642,500,Python,https://github.com/ErlichLiu/DeepClaude,ErlichLiu,25,2025-05-29T06:51:39Z,Unleash Next-Level AI! 🚀  💻 Code Generation: DeepSeek r1 + Claude 3.7 Sonnet - Unparalleled Performance! 📝 Content Creation: DeepSeek r1 + Gemini 2.5 Pro - Superior Quality! 🔌 OpenAI-Compatible. 🌊 Streaming & Non-Streaming Support.  ✨ Experience the Future of AI – Today! Click to Try Now! ✨
62,Claude,aide,2616,190,TypeScript,https://github.com/nicepkg/aide,nicepkg,32,2025-05-06T02:52:46Z,"Conquer Any Code in VSCode: One-Click Comments, Conversions, UI-to-Code, and AI Batch Processing of Files! 在 VSCode 中征服任何代码：一键注释、转换、UI 图生成代码、AI 批量处理文件！💪"
63,Claude,awesome-claude-prompts,2578,252,,https://github.com/langgptai/awesome-claude-prompts,langgptai,0,2025-03-01T00:29:09Z,This repo includes Claude prompt curation to use Claude better.
64,Claude,VLMEvalKit,2509,391,Python,https://github.com/open-compass/VLMEvalKit,open-compass,115,2025-06-12T12:17:06Z,"Open-source evaluation toolkit of large multi-modality models (LMMs), support 220+ LMMs, 80+ benchmarks"
65,Claude,poe-api,2505,314,Python,https://github.com/ading2210/poe-api,ading2210,39,2023-09-18T04:56:52Z,"[UNMAINTAINED] A reverse engineered Python API wrapper for Quora's Poe, which provides free access to ChatGPT, GPT-4, and Claude."
66,Claude,ruby_llm,2427,154,Ruby,https://github.com/crmne/ruby_llm,crmne,35,2025-06-11T17:09:04Z,"Stop juggling AI SDKs! RubyLLM offers one delightful Ruby interface for OpenAI, Anthropic, Gemini, Bedrock, OpenRouter, DeepSeek, Ollama & compatible APIs. Chat, Vision, Audio, PDF, Images, Embeddings, Tools, Streaming & Rails integration."
67,Claude,awesome-ai-system-prompts,2402,368,TypeScript,https://github.com/dontriskit/awesome-ai-system-prompts,dontriskit,1,2025-06-10T09:11:16Z,"🧠 Curated collection of system prompts for top AI tools. Perfect for AI agent builders and prompt engineers. Incuding: ChatGPT, Claude, Perplexity, Manus, Claude-Code, Loveable, v0, Grok, same new, windsurf, notion, and MetaAI. "
68,Claude,griptape,2313,194,Python,https://github.com/griptape-ai/griptape,griptape-ai,63,2025-06-11T19:45:51Z,"Modular Python framework for AI agents and workflows with chain-of-thought reasoning, tools, and memory. "
69,Claude,unity-mcp,2212,302,C#,https://github.com/justinpbarnett/unity-mcp,justinpbarnett,43,2025-04-09T13:19:24Z,A Unity MCP server that allows MCP clients like Claude Desktop or Cursor to perform Unity Editor actions.
70,Claude,elia,2176,136,Python,https://github.com/darrenburns/elia,darrenburns,13,2024-10-10T19:12:52Z,"A snappy, keyboard-centric terminal user interface for interacting with large language models. Chat with ChatGPT, Claude, Llama 3, Phi 3, Mistral, Gemma and more."
71,Claude,mcp,2014,127,TypeScript,https://github.com/BrowserMCP/mcp,BrowserMCP,38,2025-04-24T21:49:44Z,Browser MCP is a Model Context Provider (MCP) server that allows AI applications to control your browser
72,Claude,dialoqbase,1758,280,TypeScript,https://github.com/n4ze3m/dialoqbase,n4ze3m,39,2024-10-15T14:24:20Z,Create chatbots with ease
73,Claude,papersgpt-for-zotero,1738,50,JavaScript,https://github.com/papersgpt/papersgpt-for-zotero,papersgpt,42,2025-06-05T02:28:18Z,"Zotero chat PDF with AI, DeepSeek, GPT 4.1, ChatGPT, Claude, Gemini, Qwen3"
74,Claude,tokencost,1713,82,Python,https://github.com/AgentOps-AI/tokencost,AgentOps-AI,10,2025-06-13T00:03:03Z,Easy token price estimates for 400+ LLMs. TokenOps.
75,Claude,claude-squad,1667,140,Go,https://github.com/smtg-ai/claude-squad,smtg-ai,28,2025-06-13T03:35:12Z,"Manage multiple AI agents like Claude Code, Aider, Codex, OpenCode, and Amp."
76,Claude,DevDocs,1613,155,TypeScript,https://github.com/cyberagiinc/DevDocs,cyberagiinc,7,2025-06-12T12:30:58Z,"Completely free, private, UI based Tech Documentation MCP server. Designed for coders and software developers in mind. Easily integrate into Cursor, Windsurf, Cline, Roo Code, Claude Desktop App "
77,Claude,Thinking_in_Java_MindMapping,1605,462,,https://github.com/LjyYano/Thinking_in_Java_MindMapping,LjyYano,0,2025-05-23T10:35:23Z,编程笔记、观影指南、读书笔记、生活感悟、Switch 游戏
78,Claude,GalTransl,1597,106,Python,https://github.com/GalTransl/GalTransl,GalTransl,25,2025-06-12T00:59:05Z,支持GPT-4/Claude/Deepseek/Sakura等大语言模型的Galgame自动化翻译解决方案  Automated translation solution for visual novels supporting GPT-4/Claude/Deepseek/Sakura
79,Claude,prism,1543,131,PHP,https://github.com/prism-php/prism,prism-php,21,2025-06-12T21:53:31Z,A unified interface for working with LLMs in Laravel
80,Claude,ax,1541,113,TypeScript,https://github.com/ax-llm/ax,ax-llm,3,2025-06-13T02:29:31Z,"The ""official"" unofficial DSPy framework. Build LLM powered agents and other workflows, based on the Stanford DSP paper."
81,Claude,AIChatWeb,1450,398,TypeScript,https://github.com/Nanjiren01/AIChatWeb,Nanjiren01,20,2024-07-19T07:23:42Z,在ChatGPT-Next-Web的基础上，增加注册登录，额度限制，邀请，敏感词，支付，基于docker一键部署。提供后台管理系统，可配置标题、欢迎词、额度不足提醒、公告
82,Claude,codemcp,1410,114,Python,https://github.com/ezyang/codemcp,ezyang,38,2025-06-04T01:38:34Z,Coding assistant MCP for Claude Desktop
83,Claude,Agently,1354,154,Python,https://github.com/AgentEra/Agently,AgentEra,28,2025-05-04T13:37:50Z,[GenAI Application Development Framework]  🚀 Build GenAI application quick and easy 💬 Easy to interact with GenAI agent in code using structure data and chained-calls syntax 🧩 Use Agently Workflow to manage complex GenAI working logic 🔀 Switch to any model without rewrite application code
84,Claude,AISuperDomain,1316,236,C#,https://github.com/win4r/AISuperDomain,win4r,35,2025-05-21T04:55:10Z,"Aila(AI超元域): The premier AI integration tool for Windows, macOS, and Android. Ask once, get answers from 10+ AIs like ChatGPT, Gemini, Claude3, Copilot, Poe, perplexity and more. Features customizable AI and prompts."
85,Claude,claude-to-chatgpt,1293,150,Python,https://github.com/jtsang4/claude-to-chatgpt,jtsang4,10,2024-08-18T08:35:25Z,This project converts the API of Anthropic's Claude model to the OpenAI Chat API format.
86,Claude,llm-ui,1286,64,TypeScript,https://github.com/richardgill/llm-ui,richardgill,10,2025-02-11T12:11:50Z,The React library for LLMs
87,Claude,PandoraHelper,1283,176,TypeScript,https://github.com/nianhua99/PandoraHelper,nianhua99,6,2025-02-24T09:10:11Z,使用 PandoraHelper 轻松和你的小伙伴共享 ChatGPT Plus/Claude Pro 服务！
88,Claude,modelfusion,1279,90,TypeScript,https://github.com/vercel/modelfusion,vercel,33,2024-07-19T15:17:19Z,The TypeScript library for building AI applications.
89,Claude,open-computer-use,1267,171,Python,https://github.com/e2b-dev/open-computer-use,e2b-dev,8,2025-06-05T10:13:19Z,AI computer use powered by open source LLMs and E2B Desktop Sandbox
90,Claude,aws-genai-llm-chatbot,1266,388,TypeScript,https://github.com/aws-samples/aws-genai-llm-chatbot,aws-samples,23,2025-06-02T14:06:08Z,"A modular and comprehensive solution to deploy a Multi-LLM and Multi-RAG powered chatbot (Amazon Bedrock, Anthropic, HuggingFace, OpenAI, Meta, AI21, Cohere, Mistral) using AWS CDK on AWS"
91,Claude,ChatChat,1265,216,TypeScript,https://github.com/okisdev/ChatChat,okisdev,3,2025-06-12T14:45:29Z,"Chat Chat, your own unified chat and search to AI platform, with a simple and easy to use interface."
92,Claude,spacy-llm,1260,99,Python,https://github.com/explosion/spacy-llm,explosion,37,2025-01-08T22:26:19Z,🦙 Integrating LLMs into structured NLP pipelines
93,Claude,Review-Gate,1256,130,JavaScript,https://github.com/LakshmanTurlapati/Review-Gate,LakshmanTurlapati,1,2025-06-11T17:09:13Z,"Review-Gate V2 is a powerful rule for the Cursor IDE that helps you get up to 5x more value from your monthly requests. It creates an interactive loop where the AI waits for your follow-up commands—via text, voice, or image upload—allowing you to perform deep, iterative work all within a single request."
94,Claude,claude-prompt-generator,1233,113,Python,https://github.com/aws-samples/claude-prompt-generator,aws-samples,1,2024-10-10T21:34:35Z,
95,Claude,sage,1231,111,Python,https://github.com/Storia-AI/sage,Storia-AI,23,2024-11-11T04:49:34Z,Chat with any codebase in under two minutes | Fully local or via third-party APIs
96,Claude,gp.nvim,1199,100,Lua,https://github.com/Robitx/gp.nvim,Robitx,44,2025-04-08T21:18:30Z,"Gp.nvim (GPT prompt) Neovim AI plugin: ChatGPT sessions & Instructable text/code operations & Speech to text [OpenAI, Ollama, Anthropic, ..]"
97,Claude,kubb,1196,98,TypeScript,https://github.com/kubb-labs/kubb,kubb-labs,12,2025-06-12T23:27:27Z,The ultimate toolkit for working with APIs.
98,Claude,APIPark,1194,163,TypeScript,https://github.com/APIParkLab/APIPark,APIParkLab,67,2025-05-26T11:34:26Z,"🦄云原生、超高性能 AI&API网关，LLM API 管理、分发系统、开放平台，支持所有AI API，不限于OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 请求和返回，API申请与审批，调用统计、负载均衡、多模型灾备。一键部署，开箱即用。Cloud native, ultra-high performance AI&API gateway, LLM API management, distribution system, open platform, supporting all AI APIs."
99,Claude,bedrock-chat,1153,444,TypeScript,https://github.com/aws-samples/bedrock-chat,aws-samples,110,2025-06-13T02:07:46Z,AWS-native chatbot using Bedrock
100,Claude,kilocode,1117,147,TypeScript,https://github.com/Kilo-Org/kilocode,Kilo-Org,77,2025-06-13T02:47:26Z,"Open Source AI coding assistant for planning, building, and fixing code. We're a superset of Roo, Cline, and our own features. Follow us: kilocode.ai/social"
1,RAG,dify,103024,15473,TypeScript,https://github.com/langgenius/dify,langgenius,675,2025-06-13T03:44:30Z,Production-ready platform for agentic workflow development.
2,RAG,open-webui,98651,12962,JavaScript,https://github.com/open-webui/open-webui,open-webui,155,2025-06-12T16:40:02Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
3,RAG,lobe-chat,62437,12959,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,768,2025-06-13T00:32:39Z,"🤯 Lobe Chat - an open-source, modern-design AI chat framework. Supports Multi AI Providers( OpenAI / Claude 4 / Gemini / Ollama / DeepSeek / Qwen), Knowledge Base (file upload / knowledge management / RAG ), Multi-Modals (Plugins/Artifacts) and Thinking. One-click FREE deployment of your private ChatGPT/ Claude / DeepSeek application."
4,RAG,ragflow,54977,5363,Python,https://github.com/infiniflow/ragflow,infiniflow,2223,2025-06-13T01:46:24Z,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
5,RAG,anything-llm,45253,4490,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,256,2025-06-13T00:15:21Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more."
6,RAG,llama_index,42313,6059,Python,https://github.com/run-llama/llama_index,run-llama,238,2025-06-13T00:55:06Z,LlamaIndex is the leading framework for building LLM-powered agents over your data.
7,RAG,Flowise,39966,20540,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,521,2025-06-13T03:00:11Z,"Build AI Agents, Visually"
8,RAG,firecrawl,39864,3713,TypeScript,https://github.com/mendableai/firecrawl,mendableai,180,2025-06-12T20:10:59Z,"🔥 Turn entire websites into LLM-ready markdown or structured data. Scrape, crawl and extract with a single API."
9,RAG,quivr,37981,3645,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,4,2025-06-12T18:41:48Z,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. "
10,RAG,chatgpt-on-wechat,37614,9283,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,290,2025-06-07T07:30:36Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT4.1/GPT-4o/GPT-o1/ DeepSeek/Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
11,RAG,awesome-llm-apps,37232,4314,Python,https://github.com/Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,6,2025-06-12T22:59:25Z,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models."
12,RAG,milvus,35325,3251,Go,https://github.com/milvus-io/milvus,milvus-io,673,2025-06-13T03:48:22Z,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search"
13,RAG,Langchain-Chatchat,35274,5911,TypeScript,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,168,2025-03-25T15:45:51Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain "
14,RAG,mem0,34360,3418,Python,https://github.com/mem0ai/mem0,mem0ai,330,2025-06-13T02:25:16Z,Memory for AI Agents; Announcing OpenMemory MCP - local and secure memory management.
15,RAG,mindsdb,32032,5283,Python,https://github.com/mindsdb/mindsdb,mindsdb,96,2025-06-13T03:42:27Z,AI's query engine - Platform for building AI that can answer questions over large scale federated data. - The only MCP Server you'll ever need
16,RAG,khoj,30314,1712,Python,https://github.com/khoj-ai/khoj,khoj-ai,75,2025-06-11T20:37:52Z,"Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free."
17,RAG,pathway,26624,602,Python,https://github.com/pathwaycom/pathway,pathwaycom,42,2025-06-13T03:37:19Z,"Python ETL framework for stream processing, real-time analytics, LLM pipelines, and RAG."
18,RAG,graphrag,25811,2646,Python,https://github.com/microsoft/graphrag,microsoft,156,2025-06-12T23:18:38Z,A modular graph-based Retrieval-Augmented Generation (RAG) system
19,RAG,llm-app,25281,626,Jupyter Notebook,https://github.com/pathwaycom/llm-app,pathwaycom,5,2025-05-16T07:58:43Z,"Ready-to-run cloud templates for RAG, AI pipelines, and enterprise search with live data. 🐳Docker-friendly.⚡Always in sync with Sharepoint, Google Drive, S3, Kafka, PostgreSQL, real-time data APIs, and more."
20,RAG,FastGPT,24704,6357,TypeScript,https://github.com/labring/FastGPT,labring,551,2025-06-13T03:32:57Z,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration."
21,RAG,kotaemon,22449,1785,Python,https://github.com/Cinnamon/kotaemon,Cinnamon,187,2025-06-11T03:03:14Z,An open-source RAG-based tool for chatting with your documents.
22,RAG,haystack,21136,2213,Python,https://github.com/deepset-ai/haystack,deepset-ai,116,2025-06-11T14:50:26Z,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models, vector DBs, file converters) to pipelines or agents that can interact with your data. With advanced retrieval methods, it's best suited for building RAG, question answering, semantic search or conversational agent chatbots."
23,RAG,pandas-ai,20598,1974,Python,https://github.com/sinaptik-ai/pandas-ai,sinaptik-ai,19,2025-05-19T10:19:29Z,"Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs and RAG."
24,RAG,Scrapegraph-ai,19979,1698,Python,https://github.com/ScrapeGraphAI/Scrapegraph-ai,ScrapeGraphAI,13,2025-06-09T11:58:05Z,Python scraper based on AI
25,RAG,vanna,18094,1621,Python,https://github.com/vanna-ai/vanna,vanna-ai,178,2025-04-10T03:18:09Z,🤖 Chat with your SQL database 📊. Accurate Text-to-SQL Generation via LLMs using RAG 🔄.
26,RAG,crawlee,17910,834,TypeScript,https://github.com/apify/crawlee,apify,129,2025-06-13T03:15:53Z,"Crawlee—A web scraping and browser automation library for Node.js to build reliable crawlers. In JavaScript and TypeScript. Extract data for AI, LLMs, RAG, or GPTs. Download HTML, PDF, JPG, PNG, and other files from websites. Works with Puppeteer, Playwright, Cheerio, JSDOM, and raw HTTP. Both headful and headless mode. With proxy rotation."
27,RAG,RAG_Techniques,17563,1737,Jupyter Notebook,https://github.com/NirDiamant/RAG_Techniques,NirDiamant,0,2025-06-09T13:00:42Z,This repository showcases various advanced techniques for Retrieval-Augmented Generation (RAG) systems. RAG systems combine information retrieval with generative models to provide accurate and contextually rich responses.
28,RAG,llama-cookbook,17463,2516,Jupyter Notebook,https://github.com/meta-llama/llama-cookbook,meta-llama,20,2025-06-11T17:31:59Z,"Welcome to the Llama Cookbook! This is your go to guide for Building with Llama: Getting started with Inference, Fine-Tuning, RAG. We also show you how to solve end to end problems using Llama model family and using them on various provider services  "
29,RAG,LightRAG,17392,2400,Python,https://github.com/HKUDS/LightRAG,HKUDS,344,2025-06-11T09:03:37Z,"""LightRAG: Simple and Fast Retrieval-Augmented Generation"""
30,RAG,MaxKB,16808,2165,Python,https://github.com/1Panel-dev/MaxKB,1Panel-dev,138,2025-06-13T03:46:29Z,"💬 MaxKB is an open-source AI assistant for enterprise. It seamlessly integrates RAG pipelines, supports robust workflows, and provides MCP tool-use capabilities."
31,RAG,DB-GPT,16755,2296,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,396,2025-06-12T11:55:27Z,AI Native Data App Development framework with AWEL(Agentic Workflow Expression Language) and Agents
32,RAG,RagaAI-Catalyst,16188,3777,Python,https://github.com/raga-ai-hub/RagaAI-Catalyst,raga-ai-hub,8,2025-06-10T10:43:33Z,"Python SDK for Agent AI Observability, Monitoring and Evaluation Framework. Includes features like agent, llm and tools tracing, debugging multi-agentic system, self-hosted dashboard and advanced analytics with timeline and execution graph view "
33,RAG,eliza,16064,5232,TypeScript,https://github.com/elizaOS/eliza,elizaOS,29,2025-06-13T00:19:51Z,Autonomous agents for everyone
34,RAG,DocsGPT,15706,1669,TypeScript,https://github.com/arc53/DocsGPT,arc53,20,2025-06-13T00:14:14Z,"DocsGPT is an open-source genAI tool that helps users get reliable answers from knowledge source, while avoiding hallucinations. It enables private and reliable information retrieval, with tooling and agentic system capability built in."
35,RAG,mastra,14135,838,TypeScript,https://github.com/mastra-ai/mastra,mastra-ai,167,2025-06-13T00:33:39Z,"The TypeScript AI agent framework. ⚡ Assistants, RAG, observability. Supports any LLM: GPT-4, Claude, Gemini, Llama."
36,RAG,llmware,13775,2661,Python,https://github.com/llmware-ai/llmware,llmware-ai,65,2025-06-03T12:56:06Z,"Unified framework for building enterprise RAG pipelines with small, specialized models"
37,RAG,onyx,13008,1714,Python,https://github.com/onyx-dot-app/onyx,onyx-dot-app,160,2025-06-13T02:51:34Z,Gen-AI Chat for Teams - Think ChatGPT if it had access to your team's unique knowledge.
38,RAG,LangBot,11850,900,Python,https://github.com/RockChinQ/LangBot,RockChinQ,94,2025-06-11T12:32:48Z,🤩 Easy-to-use global IM bot platform designed for the LLM era / 简单易用的大模型即时通信机器人平台 ⚡️ Bots for QQ / Discord / WeChat（企业微信、个人微信）/ Telegram / 飞书 / 钉钉 / Slack 🧩 Integrated with ChatGPT、DeepSeek、Dify、n8n、Claude、Google Gemini、xAI、PPIO、Ollama、阿里云百炼、SiliconFlow、Qwen、Moonshot、SillyTraven、MCP、WeClone etc. LLM & Agent
