rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
83,Deepseek,papersgpt-for-zotero,1646,48,JavaScript,https://github.com/papersgpt/papersgpt-for-zotero,papersgpt,41,2025-05-18T00:52:39Z,"Zotero chat PDF with AI, DeepSeek, GPT 4.1, ChatGPT, Claude, Gemini, Qwen3"
84,Deepseek,ComfyUI-Copilot,1606,128,TypeScript,https://github.com/AIDC-AI/ComfyUI-Copilot,AIDC-AI,16,2025-05-16T07:45:44Z,An AI-powered custom node for ComfyUI designed to enhance workflow automation and provide intelligent assistance
85,Deepseek,go-stock,1594,263,Go,https://github.com/ArvinLovegood/go-stock,ArvinLovegood,5,2025-05-16T09:27:39Z,🦄🦄🦄AI赋能股票分析：自选股行情获取，成本盈亏展示，涨跌报警推送。目前已支持A股，港股，美股，未来计划加入基金，ETF等支持。支持市场整体/个股情绪分析，K线分析等。数据全部保留在本地。支持DeepSeek，OpenAI， Ollama，LMStudio，AnythingLLM，硅基流动，火山方舟，阿里云百炼等平台或模型。
86,Deepseek,FlyEnv,1548,129,Vue,https://github.com/xpf0000/FlyEnv,xpf0000,32,2025-05-16T09:47:28Z,"All-In-One Full-Stack Environment Management Tool. Core Modules: Ollama, DeepSeek, Chatbox. Apache, Nginx, Caddy, Tomcat. MySQL, MariaDB, PostgreSQL, MongoDB. Mailpit. PHP, Java, NodeJS, Python, Go, Erlang, Ruby. Redis, Memcached, RabbitMQ. Elasticsearch. DNS Server, FTP Server"
87,Deepseek,GalTransl,1547,104,Python,https://github.com/GalTransl/GalTransl,GalTransl,24,2025-05-15T07:38:36Z,支持GPT-4/Claude/Deepseek/Sakura等大语言模型的Galgame自动化翻译解决方案  Automated translation solution for visual novels supporting GPT-4/Claude/Deepseek/Sakura
88,Deepseek,magic-resume,1513,190,TypeScript,https://github.com/JOYCEQL/magic-resume,JOYCEQL,9,2025-04-16T16:13:46Z,free online AI resume editor
89,Deepseek,DeepSeek-RAG-Chatbot,1492,198,Python,https://github.com/SaiAkhil066/DeepSeek-RAG-Chatbot,SaiAkhil066,10,2025-03-28T15:51:36Z,"100 % FREE, Private (No Internet) DeepSeek’s Advanced RAG: Boost Your RAG Chatbot: Hybrid Retrieval (BM25 + FAISS) + Neural Reranking + HyDe🚀"
90,Deepseek,awesome-yolo-object-detection,1478,203,,https://github.com/coderonion/awesome-yolo-object-detection,coderonion,0,2025-04-14T16:09:53Z,🚀🚀🚀 A collection of some awesome public YOLO object detection series projects and the related object detection datasets.
91,Deepseek,deepseek-engineer,1452,254,Python,https://github.com/Doriandarko/deepseek-engineer,Doriandarko,4,2025-01-26T20:53:24Z,"A powerful coding assistant application that integrates with the DeepSeek API to process user conversations and generate structured JSON responses. Through an intuitive command-line interface, it can read local file contents, create new files, and apply diff edits to existing files in real time."
92,Deepseek,EmoLLM,1436,186,Python,https://github.com/SmartFlowAI/EmoLLM,SmartFlowAI,3,2025-05-16T15:48:19Z,"心理健康大模型 (LLM x Mental Health), Pre & Post-training & Dataset & Evaluation & Depoly & RAG,  with InternLM / Qwen / Baichuan / DeepSeek / Mixtral / LLama / GLM series models"
93,Deepseek,deepseek_project,1387,240,HTML,https://github.com/1692775560/deepseek_project,1692775560,11,2025-03-12T02:30:03Z,Dee-seek_project
94,Deepseek,Yuxi-Know,1360,124,Vue,https://github.com/xerrors/Yuxi-Know,xerrors,11,2025-05-17T16:16:47Z,基于智能体 RAG 知识库的知识图谱问答系统。Langgraph + VueJS + Flask + Neo4j。大模型适配 OpenAI、Ollama、vLLM、国内主流大模型平台的模型调用。支持推理模型DeepSeek-R1、联网检索、工具调用。
95,Deepseek,GRPO-Zero,1334,50,Python,https://github.com/policy-gradient/GRPO-Zero,policy-gradient,6,2025-04-18T14:13:35Z,Implementing DeepSeek R1's GRPO algorithm from scratch
96,Deepseek,bailing,1221,212,Python,https://github.com/wwbin2017/bailing,wwbin2017,49,2025-03-15T08:38:50Z,百聆 是一个类似GPT-4o的语音对话机器人，通过ASR+LLM+TTS实现，集成DeepSeek R1等优秀大模型，时延低至800ms，Mac等低配置也可运行，支持打断
97,Deepseek,LLM-Prompt-Library,1187,123,Python,https://github.com/abilzerian/LLM-Prompt-Library,abilzerian,0,2025-05-16T21:33:15Z,"A playground of highly experimental prompts, tools & scripts for machine intelligence models from Apple, DeepSeek, OpenAI, Anthropic, Meta, Mistral, Google, xAI & others. Created & maintained by Alex Bilzerian."
98,Deepseek,WPeChatGPT,1163,183,Python,https://github.com/WPeace-HcH/WPeChatGPT,WPeace-HcH,8,2025-03-28T02:58:29Z,"A plugin for IDA that can help to analyze binary file, it can be based on commonly used AI big models such as OpenAI and DeepSeek."
99,Deepseek,APIPark,1125,158,TypeScript,https://github.com/APIParkLab/APIPark,APIParkLab,66,2025-05-06T11:03:08Z,"🦄云原生、超高性能 AI&API网关，LLM API 管理、分发系统、开放平台，支持所有AI API，不限于OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 请求和返回，API申请与审批，调用统计、负载均衡、多模型灾备。一键部署，开箱即用。Cloud native, ultra-high performance AI&API gateway, LLM API management, distribution system, open platform, supporting all AI APIs."
100,Deepseek,chitu,1113,73,Python,https://github.com/thu-pacman/chitu,thu-pacman,56,2025-05-15T09:45:07Z,"High-performance inference framework for large language models, focusing on efficiency, flexibility, and availability."
1,LLaMA,ollama,140821,11781,Go,https://github.com/ollama/ollama,ollama,1561,2025-05-16T22:56:52Z,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 3, Mistral Small 3.1 and other large language models."
2,LLaMA,llama.cpp,80427,11795,C++,https://github.com/ggml-org/llama.cpp,ggml-org,323,2025-05-17T22:23:13Z,LLM inference in C/C++
3,LLaMA,llama,58241,9772,Python,https://github.com/meta-llama/llama,meta-llama,432,2025-01-26T21:42:26Z,Inference code for Llama models
4,LLaMA,LLaMA-Factory,49075,5973,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,461,2025-05-16T15:33:47Z,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
5,LLaMA,vllm,47507,7451,Python,https://github.com/vllm-project/vllm,vllm-project,1813,2025-05-17T22:47:25Z,A high-throughput and memory-efficient inference and serving engine for LLMs
6,LLaMA,llama_index,41693,5949,Python,https://github.com/run-llama/llama_index,run-llama,262,2025-05-17T22:05:19Z,LlamaIndex is the leading framework for building LLM-powered agents over your data.
7,LLaMA,unsloth,38839,3043,Python,https://github.com/unslothai/unsloth,unslothai,932,2025-05-18T01:30:18Z,"Finetune Qwen3, Llama 4, TTS, DeepSeek-R1 & Gemma 3 LLMs 2x faster with 70% less memory! 🦥"
8,LLaMA,quivr,37855,3638,Python,https://github.com/QuivrHQ/quivr,QuivrHQ,5,2025-05-15T07:49:42Z,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. "
9,LLaMA,Langchain-Chatchat,35036,5886,TypeScript,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,183,2025-03-25T15:45:51Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain "
10,LLaMA,aider,33062,2999,Python,https://github.com/Aider-AI/aider,Aider-AI,804,2025-05-13T20:45:06Z,aider is AI pair programming in your terminal
11,LLaMA,LocalAI,32653,2487,Go,https://github.com/mudler/LocalAI,mudler,445,2025-05-18T01:21:13Z,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement for OpenAI,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. Features: Generate Text, Audio, Video, Images, Voice Cloning, Distributed, P2P inference"
12,LLaMA,khoj,30066,1675,Python,https://github.com/khoj-ai/khoj,khoj-ai,69,2025-05-18T00:50:05Z,"Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free."
13,LLaMA,llama3,28701,3377,Python,https://github.com/meta-llama/llama3,meta-llama,171,2025-01-26T21:39:06Z,The official Meta Llama 3 GitHub site
14,LLaMA,LLaVA,22539,2482,Python,https://github.com/haotian-liu/LLaVA,haotian-liu,1070,2024-08-12T09:52:38Z,[NeurIPS'23 Oral] Visual Instruction Tuning (LLaVA) built towards GPT-4V level capabilities and beyond.
15,LLaMA,llamafile,22431,1178,C++,https://github.com/Mozilla-Ocho/llamafile,Mozilla-Ocho,147,2025-05-14T22:23:40Z,Distribute and run LLMs with a single file.
16,LLaMA,fish-speech,21115,1689,Python,https://github.com/fishaudio/fish-speech,fishaudio,31,2025-04-12T14:01:16Z,SOTA Open Source TTS
17,LLaMA,Awesome-Chinese-LLM,20024,1929,,https://github.com/HqWu-HITCS/Awesome-Chinese-LLM,HqWu-HITCS,5,2025-04-08T08:13:03Z,整理开源的中文大语言模型，以规模较小、可私有化部署、训练成本较低的模型为主，包括底座模型，垂直领域微调及应用，数据集与教程等。
18,LLaMA,alpaca-lora,18897,2227,Jupyter Notebook,https://github.com/tloen/alpaca-lora,tloen,333,2024-07-29T13:37:49Z,Instruct-tune LLaMA on consumer hardware
19,LLaMA,Chinese-LLaMA-Alpaca,18840,1892,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,1,2024-04-30T04:28:38Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
20,LLaMA,llama2.c,18384,2254,C,https://github.com/karpathy/llama2.c,karpathy,124,2024-08-06T09:44:40Z,Inference Llama 2 in one file of pure C
21,LLaMA,llama-cookbook,17317,2476,Jupyter Notebook,https://github.com/meta-llama/llama-cookbook,meta-llama,17,2025-05-14T16:44:20Z,"Welcome to the Llama Cookbook! This is your go to guide for Building with Llama: Getting started with Inference, Fine-Tuning, RAG. We also show you how to solve end to end problems using Llama model family and using them on various provider services  "
22,LLaMA,repomix,15942,692,TypeScript,https://github.com/yamadashy/repomix,yamadashy,83,2025-05-18T03:13:36Z,"📦 Repomix is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more."
23,LLaMA,ChuanhuChatGPT,15421,2281,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,122,2025-03-13T09:36:38Z,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI."
24,LLaMA,llama3-from-scratch,14944,1265,Jupyter Notebook,https://github.com/naklecha/llama3-from-scratch,naklecha,13,2024-05-23T14:34:05Z,llama3 implementation one matrix multiplication at a time
25,LLaMA,Llama-Chinese,14584,1306,Python,https://github.com/LlamaFamily/Llama-Chinese,LlamaFamily,196,2025-04-06T09:16:55Z,Llama中文社区，实时汇总最新Llama学习资料，构建最好的中文Llama大模型开源生态，完全开源可商用
26,LLaMA,sglang,14413,1771,Python,https://github.com/sgl-project/sglang,sgl-project,494,2025-05-18T02:51:47Z,SGLang is a fast serving framework for large language models and vision language models.
27,LLaMA,dalai,13081,1397,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,292,2024-06-18T20:29:46Z,The simplest way to run LLaMA on your local machine
28,LLaMA,mastra,13067,718,TypeScript,https://github.com/mastra-ai/mastra,mastra-ai,74,2025-05-18T03:03:34Z,"The TypeScript AI agent framework. ⚡ Assistants, RAG, observability. Supports any LLM: GPT-4, Claude, Gemini, Llama."
29,LLaMA,PaddleNLP,12587,3029,Python,https://github.com/PaddlePaddle/PaddleNLP,PaddlePaddle,167,2025-05-17T15:13:09Z,Easy-to-use and powerful LLM and SLM library with awesome model zoo.
30,LLaMA,h2ogpt,11804,1291,Python,https://github.com/h2oai/h2ogpt,h2oai,288,2025-05-08T08:32:39Z,"Private chat with local GPT with document, images, video, etc. 100% private, Apache 2.0. Supports oLLaMa, Mixtral, llama.cpp, and more. Demo: https://gpt.h2o.ai/ https://gpt-docs.h2o.ai/"
31,LLaMA,ludwig,11452,1208,Python,https://github.com/ludwig-ai/ludwig,ludwig-ai,40,2025-05-12T20:02:02Z,"Low-code framework for building custom LLMs, neural networks, and other AI models"
32,LLaMA,OpenLLM,11264,719,Python,https://github.com/bentoml/OpenLLM,bentoml,2,2025-05-12T23:11:32Z,"Run any open-source LLMs, such as DeepSeek and Llama, as OpenAI compatible API endpoint in the cloud."
33,LLaMA,llama-gpt,10970,710,TypeScript,https://github.com/getumbrel/llama-gpt,getumbrel,84,2024-04-23T18:56:06Z,"A self-hosted, offline, ChatGPT-like chatbot. Powered by Llama 2. 100% private, with no data leaving your device. New: Code Llama support!"
34,LLaMA,shell_gpt,10857,859,Python,https://github.com/TheR1D/shell_gpt,TheR1D,84,2025-04-11T08:40:09Z,"A command-line productivity tool powered by AI large language models like GPT-4, will help you accomplish your tasks faster and more efficiently."
35,LLaMA,petals,9620,555,Python,https://github.com/bigscience-workshop/petals,bigscience-workshop,90,2024-09-07T11:54:28Z,"🌸 Run LLMs at home, BitTorrent-style. Fine-tuning and inference up to 10x faster than offloading"
36,LLaMA,llama-cpp-python,9108,1138,Python,https://github.com/abetlen/llama-cpp-python,abetlen,549,2025-05-08T11:09:37Z,Python bindings for llama.cpp
37,LLaMA,AstrBot,8914,593,Python,https://github.com/AstrBotDevs/AstrBot,AstrBotDevs,186,2025-05-17T13:40:14Z,✨ 易上手的多平台 LLM 聊天机器人及开发框架 ✨ 平台支持 QQ、QQ频道、Telegram、微信、企微、飞书 | MCP 服务器、OpenAI、DeepSeek、Gemini、硅基流动、月之暗面、Ollama、OneAPI、Dify 等。附带 WebUI。
38,LLaMA,bisheng,8503,1400,TypeScript,https://github.com/dataelement/bisheng,dataelement,100,2025-05-16T13:04:29Z,"BISHENG is an open LLM devops platform for next generation Enterprise AI applications. Powerful and comprehensive features include: GenAI workflow, RAG, Agent, Unified model management, Evaluation, SFT, Dataset Management, Enterprise-level System Management, Observability and more."
39,LLaMA,TinyLlama,8482,532,Python,https://github.com/jzhang38/TinyLlama,jzhang38,45,2024-05-03T20:21:20Z,The TinyLlama project is an open endeavor to pretrain a 1.1B Llama model on 3 trillion tokens.
40,LLaMA,PowerInfer,8203,431,C++,https://github.com/SJTU-IPADS/PowerInfer,SJTU-IPADS,113,2025-02-19T08:15:55Z,High-speed Large Language Model Serving for Local Deployment
41,LLaMA,BELLE,8152,768,HTML,https://github.com/LianjiaTech/BELLE,LianjiaTech,105,2024-10-16T11:38:59Z,BELLE: Be Everyone's Large Language model Engine（开源中文对话大模型）
42,LLaMA,oumi,8106,593,Python,https://github.com/oumi-ai/oumi,oumi-ai,33,2025-05-17T03:36:14Z,"Easily fine-tune, evaluate and deploy Qwen3, DeepSeek-R1, Llama 4 or any open source LLM / VLM!"
43,LLaMA,reor,7925,476,JavaScript,https://github.com/reorproject/reor,reorproject,106,2025-05-13T21:28:59Z,Private & local AI personal knowledge management app for high entropy people.
44,LLaMA,ipex-llm,7875,1348,Python,https://github.com/intel/ipex-llm,intel,1148,2025-05-16T07:46:47Z,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, DeepSeek, Mixtral, Gemma, Phi, MiniCPM, Qwen-VL, MiniCPM-V, etc.) on Intel XPU (e.g., local PC with iGPU and NPU, discrete GPU such as Arc, Flex and Max); seamlessly integrate with llama.cpp, Ollama, HuggingFace, LangChain, LlamaIndex, vLLM, DeepSpeed, Axolotl, etc."
45,LLaMA,inference,7833,665,Python,https://github.com/xorbitsai/inference,xorbitsai,180,2025-05-17T07:20:30Z,"Replace OpenAI GPT with another LLM in your app by changing a single line of code. Xinference gives you the freedom to use any LLM you need. With Xinference, you're empowered to run inference with any open-source language models, speech recognition models, and multimodal models, whether in the cloud, on-premises, or even on your laptop."
46,LLaMA,llama-stack,7792,1031,Python,https://github.com/meta-llama/llama-stack,meta-llama,125,2025-05-17T20:38:19Z,Composable building blocks to build Llama Apps
47,LLaMA,ms-swift,7601,645,Python,https://github.com/modelscope/ms-swift,modelscope,702,2025-05-17T15:19:10Z,"Use PEFT or Full-parameter to CPT/SFT/DPO/GRPO 500+ LLMs (Qwen3, Qwen3-MoE, Llama4, InternLM3, DeepSeek-R1, ...) and 200+ MLLMs (Qwen2.5-VL, Qwen2.5-Omni, Qwen2-Audio, Ovis2, InternVL3, Llava, GLM4v, Phi4, ...) (AAAI 2025)."
48,LLaMA,langchain4j,7553,1384,Java,https://github.com/langchain4j/langchain4j,langchain4j,413,2025-05-17T06:49:45Z,Java version of LangChain
49,LLaMA,GPTCache,7547,531,Python,https://github.com/zilliztech/GPTCache,zilliztech,70,2024-09-18T02:05:21Z,Semantic cache for LLMs. Fully integrated with LangChain and llama_index. 
50,LLaMA,open_llama,7486,398,,https://github.com/openlm-research/open_llama,openlm-research,37,2023-07-16T13:42:13Z,"OpenLLaMA, a permissively licensed open source reproduction of Meta AI’s LLaMA 7B trained on the RedPajama dataset"
51,LLaMA,Chinese-LLaMA-Alpaca-2,7158,570,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca-2,ymcui,1,2024-09-23T02:52:19Z,中文LLaMA-2 & Alpaca-2大模型二期项目 + 64K超长上下文模型 (Chinese LLaMA-2 & Alpaca-2 LLMs with 64K long context models)
52,LLaMA,llama-models,6996,1153,Python,https://github.com/meta-llama/llama-models,meta-llama,107,2025-05-07T18:02:56Z,Utilities intended for use with Llama models.
53,LLaMA,k8sgpt,6610,814,Go,https://github.com/k8sgpt-ai/k8sgpt,k8sgpt-ai,72,2025-05-17T10:44:03Z,Giving Kubernetes Superpowers to everyone
54,LLaMA,promptfoo,6569,532,TypeScript,https://github.com/promptfoo/promptfoo,promptfoo,160,2025-05-18T03:48:20Z,"Test your prompts, agents, and RAGs. Red teaming, pentesting, and vulnerability scanning for LLMs. Compare performance of GPT, Claude, Gemini, Llama, and more. Simple declarative configs with command line and CI/CD integration."
55,LLaMA,Firefly,6391,577,Python,https://github.com/yangjianxin1/Firefly,yangjianxin1,204,2024-10-24T02:27:42Z,Firefly: 大模型训练工具，支持训练Qwen2.5、Qwen2、Yi1.5、Phi-3、Llama3、Gemma、MiniCPM、Yi、Deepseek、Orion、Xverse、Mixtral-8x7B、Zephyr、Mistral、Baichuan2、Llma2、Llama、Qwen、Baichuan、ChatGLM2、InternLM、Ziya2、Vicuna、Bloom等大模型
56,LLaMA,lmdeploy,6354,544,Python,https://github.com/InternLM/lmdeploy,InternLM,438,2025-05-16T08:08:03Z,"LMDeploy is a toolkit for compressing, deploying, and serving LLMs."
57,LLaMA,lit-llama,6053,522,Python,https://github.com/Lightning-AI/lit-llama,Lightning-AI,109,2024-09-06T11:38:12Z,"Implementation of the LLaMA language model based on nanoGPT. Supports flash attention, Int8 and GPTQ 4bit quantization, LoRA and LLaMA-Adapter fine-tuning, pre-training. Apache 2.0-licensed."
58,LLaMA,llamacoder,6009,1411,TypeScript,https://github.com/Nutlope/llamacoder,Nutlope,43,2025-04-08T15:15:38Z,Open source Claude Artifacts – built with Llama 3.1 405B
59,LLaMA,LaWGPT,5970,552,Python,https://github.com/pengxiao-song/LaWGPT,pengxiao-song,86,2024-06-11T07:20:19Z," 🎉 Repo for LaWGPT, Chinese-Llama tuned with Chinese Legal knowledge. 基于中文法律知识的大语言模型"
60,LLaMA,LLaMA-Adapter,5873,381,Python,https://github.com/OpenGVLab/LLaMA-Adapter,OpenGVLab,107,2024-03-14T08:12:53Z,[ICLR 2024] Fine-tuning LLaMA to follow Instructions within 1 Hour and 1.2M Parameters
61,LLaMA,airllm,5771,457,Jupyter Notebook,https://github.com/lyogavin/airllm,lyogavin,112,2025-05-06T13:11:40Z,AirLLM 70B inference with single 4GB GPU
62,LLaMA,serge,5720,400,Svelte,https://github.com/serge-chat/serge,serge-chat,18,2025-05-15T08:21:37Z,"A web interface for chatting with Alpaca through llama.cpp. Fully dockerized, with an easy to use API."
63,LLaMA,mergekit,5719,545,Python,https://github.com/arcee-ai/mergekit,arcee-ai,209,2025-05-14T01:34:49Z,Tools for merging pretrained large language models.
64,LLaMA,Baichuan-7B,5689,505,Python,https://github.com/baichuan-inc/Baichuan-7B,baichuan-inc,85,2024-07-18T14:23:01Z,A large-scale 7B pretraining language model developed by BaiChuan-Inc.
65,LLaMA,enchanted,5319,343,Swift,https://github.com/gluonfield/enchanted,gluonfield,93,2025-03-19T20:19:21Z,"Enchanted is iOS and macOS app for chatting with private self hosted language models such as Llama2, Mistral or Vicuna using Ollama."
66,LLaMA,llama-fs,5279,336,TypeScript,https://github.com/iyaja/llama-fs,iyaja,50,2025-02-18T01:58:14Z,A self-organizing file system with llama 3
67,LLaMA,awesome-LLM-resources,5219,515,,https://github.com/WangRongsheng/awesome-LLM-resources,WangRongsheng,0,2025-05-17T16:23:33Z,🧑‍🚀 全世界最好的LLM资料总结（视频生成、Agent、辅助编程、数据处理、模型训练、模型推理、o1 模型、MCP、小语言模型、视觉语言模型） | Summary of the world's best LLM resources. 
68,LLaMA,Liger-Kernel,5024,324,Python,https://github.com/linkedin/Liger-Kernel,linkedin,60,2025-05-17T04:58:04Z,Efficient Triton Kernels for LLM Training
69,LLaMA,YuE,4974,544,Python,https://github.com/multimodal-art-projection/YuE,multimodal-art-projection,64,2025-05-15T07:04:03Z,"YuE: Open Full-song Music Generation Foundation Model, something similar to Suno.ai but open"
70,LLaMA,llm-answer-engine,4895,763,TypeScript,https://github.com/developersdigest/llm-answer-engine,developersdigest,25,2024-09-28T16:41:53Z,"Build a Perplexity-Inspired Answer Engine Using Next.js, Groq, Llama-3, Langchain, OpenAI, Upstash, Brave & Serper"
71,LLaMA,llm-scraper,4863,281,TypeScript,https://github.com/mishushakov/llm-scraper,mishushakov,11,2025-05-17T17:56:21Z,Turn any webpage into structured data using LLMs
72,LLaMA,Huatuo-Llama-Med-Chinese,4771,479,Python,https://github.com/SCIR-HI/Huatuo-Llama-Med-Chinese,SCIR-HI,28,2025-02-21T02:04:37Z,"Repo for BenTsao [original name: HuaTuo (华驼)], Instruction-tuning Large Language Models with Chinese Medical Knowledge. 本草（原名：华驼）模型仓库，基于中文医学知识的大语言模型指令微调"
73,LLaMA,data-juicer,4415,236,Python,https://github.com/modelscope/data-juicer,modelscope,33,2025-05-15T21:45:59Z,Data processing for and with foundation models!  🍎 🍋 🌽 ➡️ ➡️🍸 🍹 🍷
74,LLaMA,GPT-4-LLM,4303,306,HTML,https://github.com/Instruction-Tuning-with-GPT-4/GPT-4-LLM,Instruction-Tuning-with-GPT-4,13,2023-06-11T13:40:30Z,Instruction Tuning with GPT-4
75,LLaMA,h2o-llmstudio,4301,444,Python,https://github.com/h2oai/h2o-llmstudio,h2oai,37,2025-04-10T14:42:59Z,H2O LLM Studio - a framework and no-code GUI for fine-tuning LLMs. Documentation: https://docs.h2o.ai/h2o-llmstudio/
76,LLaMA,llama-stack-apps,4231,621,,https://github.com/meta-llama/llama-stack-apps,meta-llama,20,2025-04-30T18:01:33Z,Agentic components of the Llama Stack APIs
77,LLaMA,g1,4213,378,Python,https://github.com/bklieger-groq/g1,bklieger-groq,1,2025-01-27T18:36:13Z,g1: Using Llama-3.1 70b on Groq to create o1-like reasoning chains
78,LLaMA,tensorzero,4185,276,Rust,https://github.com/tensorzero/tensorzero,tensorzero,180,2025-05-17T21:05:24Z,"TensorZero creates a feedback loop for optimizing LLM applications — turning production data into smarter, faster, and cheaper models."
79,LLaMA,llama-dl,4163,417,Shell,https://github.com/shawwn/llama-dl,shawwn,9,2023-06-28T16:56:55Z,"High-speed download of LLaMA, Facebook's 65B parameter GPT model"
80,LLaMA,Chinese-Vicuna,4153,417,C,https://github.com/Facico/Chinese-Vicuna,Facico,65,2025-04-18T02:41:35Z,Chinese-Vicuna: A Chinese Instruction-following LLaMA-based Model —— 一个中文低资源的llama+lora方案，结构参考alpaca
81,LLaMA,llama3-Chinese-chat,4147,340,Python,https://github.com/CrazyBoyM/llama3-Chinese-chat,CrazyBoyM,29,2025-05-07T06:09:40Z,Llama3、Llama3.1 中文后训练版仓库 - 微调、魔改版本有趣权重 & 训练、推理、评测、部署教程视频 & 文档。
82,LLaMA,llama_cloud_services,3969,412,Python,https://github.com/run-llama/llama_cloud_services,run-llama,240,2025-05-17T19:51:16Z,Knowledge Agents and Management in the Cloud
83,LLaMA,MedicalGPT,3888,570,Python,https://github.com/shibing624/MedicalGPT,shibing624,46,2025-04-18T06:28:34Z,MedicalGPT: Training Your Own Medical GPT Model with ChatGPT Training Pipeline. 训练医疗大模型，实现了包括增量预训练(PT)、有监督微调(SFT)、RLHF、DPO、ORPO、GRPO。
84,LLaMA,obsidian-smart-connections,3654,213,JavaScript,https://github.com/brianpetro/obsidian-smart-connections,brianpetro,357,2025-05-16T15:20:07Z,"Chat with your notes & see links to related content with AI embeddings. Use local models or 100+ via APIs like Claude, Gemini, ChatGPT & Llama 3"
85,LLaMA,casibase,3619,423,Go,https://github.com/casibase/casibase,casibase,27,2025-05-17T02:30:40Z,"⚡️AI Cloud OS: Open-source enterprise-level AI knowledge base and MCP (model-context-protocol)/A2A (agent-to-agent) management platform with admin UI, user management and Single-Sign-On⚡️, supports ChatGPT, Claude, Llama, Ollama, HuggingFace, etc., chat bot demo: https://ai.casibase.com, admin UI demo: https://ai-admin.casibase.com"
86,LLaMA,llama-hub,3477,729,Jupyter Notebook,https://github.com/run-llama/llama-hub,run-llama,82,2024-03-01T15:17:16Z,A library of data loaders for LLMs made by the community -- to be used with LlamaIndex and/or LangChain
87,LLaMA,zero_nlp,3448,406,Jupyter Notebook,https://github.com/yuanzhoulvpi2017/zero_nlp,yuanzhoulvpi2017,100,2025-02-12T13:56:56Z,中文nlp解决方案(大模型、数据、模型、训练、推理) 
88,LLaMA,higgsfield,3371,569,Jupyter Notebook,https://github.com/higgsfield-ai/higgsfield,higgsfield-ai,1,2024-05-25T17:43:07Z,"Fault-tolerant, highly scalable GPU orchestration, and a machine learning framework designed for training models with billions to trillions of parameters"
89,LLaMA,PurpleLlama,3327,550,Python,https://github.com/meta-llama/PurpleLlama,meta-llama,7,2025-05-16T18:08:32Z,Set of tools to assess and improve LLM security.
90,LLaMA,langroid,3305,319,Python,https://github.com/langroid/langroid,langroid,54,2025-05-18T01:26:06Z,Harness LLMs with Multi-Agent Programming
91,LLaMA,transformerlab-app,3294,274,TypeScript,https://github.com/transformerlab/transformerlab-app,transformerlab,42,2025-05-16T20:38:21Z,"Open Source Application for Advanced LLM Engineering: interact, train, fine-tune, and evaluate large language models on your own computer."
92,LLaMA,YAYI,3263,44,Python,https://github.com/wenge-research/YAYI,wenge-research,0,2024-01-17T07:37:16Z,雅意大模型：为客户打造安全可靠的专属大模型，基于大规模中英文多领域指令数据训练的 LlaMA 2 & BLOOM 系列模型，由中科闻歌算法团队研发。(Repo for YaYi Chinese LLMs based on LlaMA2 & BLOOM)
93,LLaMA,LangChain-ChatGLM-Webui,3260,494,Python,https://github.com/X-D-Lab/LangChain-ChatGLM-Webui,X-D-Lab,45,2024-04-15T15:03:05Z,基于LangChain和ChatGLM-6B等系列LLM的针对本地知识库的自动问答
94,LLaMA,free-llm-api-resources,3243,284,Python,https://github.com/cheahjs/free-llm-api-resources,cheahjs,4,2025-05-18T01:40:16Z,A list of free LLM inference resources accessible via API.
