rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
19,OpenAI,ToolJet,35903,4656,JavaScript,https://github.com/ToolJet/ToolJet,ToolJet,681,2025-06-26T21:53:13Z,"Low-code platform for building business applications. Connect to databases, cloud storages, GraphQL, API endpoints, Airtable, Google sheets, OpenAI, etc and build apps using drag and drop application builder. Built using JavaScript/TypeScript. 🚀"
20,OpenAI,siyuan,35508,2187,TypeScript,https://github.com/siyuan-note/siyuan,siyuan-note,382,2025-06-27T03:42:35Z,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang."
21,OpenAI,chatbox,35480,3389,TypeScript,https://github.com/chatboxai/chatbox,chatboxai,728,2025-06-26T03:25:41Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
22,OpenAI,aider,34900,3196,Python,https://github.com/Aider-AI/aider,Aider-AI,903,2025-06-25T22:30:38Z,aider is AI pair programming in your terminal
23,OpenAI,AgentGPT,34424,9445,TypeScript,https://github.com/reworkd/AgentGPT,reworkd,129,2025-04-29T01:19:32Z,"🤖 Assemble, configure, and deploy autonomous AI Agents in your browser."
24,OpenAI,LocalAI,33494,2589,Go,https://github.com/mudler/LocalAI,mudler,460,2025-06-26T20:14:10Z,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement for OpenAI,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. Features: Generate Text, Audio, Video, Images, Voice Cloning, Distributed, P2P inference"
25,OpenAI,Hello-Python,30733,1974,Python,https://github.com/mouredev/Hello-Python,mouredev,23,2025-02-28T12:39:35Z,"Curso para aprender el lenguaje de programación Python desde cero y para principiantes. 100 clases, 44 horas en vídeo, código, proyectos y grupo de chat. Fundamentos, frontend, backend, testing, IA..."
26,OpenAI,cherry-studio,29054,2523,TypeScript,https://github.com/CherryHQ/cherry-studio,CherryHQ,736,2025-06-26T18:00:41Z,🍒 Cherry Studio is a desktop client that supports for multiple LLM providers.
27,OpenAI,continue,27326,3042,TypeScript,https://github.com/continuedev/continue,continuedev,910,2025-06-27T01:39:17Z,"⏩ Create, share, and use custom AI code assistants with our open-source IDE extensions and hub of models, rules, prompts, docs, and other building blocks"
28,OpenAI,openai-python,27173,4019,Python,https://github.com/openai/openai-python,openai,95,2025-06-26T19:37:49Z,The official Python library for the OpenAI API
29,OpenAI,LibreChat,27168,4822,TypeScript,https://github.com/danny-avila/LibreChat,danny-avila,158,2025-06-27T03:41:28Z,"Enhanced ChatGPT Clone: Features Agents, DeepSeek, Anthropic, AWS, OpenAI, Assistants API, Azure, Groq, o1, GPT-4o, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active project."
30,OpenAI,one-api,25887,5259,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,864,2025-02-21T11:30:22Z,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI."
31,OpenAI,semantic-kernel,25196,3994,C#,https://github.com/microsoft/semantic-kernel,microsoft,435,2025-06-26T19:08:20Z,Integrate cutting-edge LLM technology quickly and easily into your apps
32,OpenAI,void,25136,1674,TypeScript,https://github.com/voideditor/void,voideditor,206,2025-06-23T08:05:25Z,
33,OpenAI,PDFMathTranslate,24960,2151,Python,https://github.com/Byaidu/PDFMathTranslate,Byaidu,115,2025-06-25T07:03:24Z,PDF scientific paper translation with preserved formats - 基于 AI 完整保留排版的 PDF 文档全文双语翻译，支持 Google/DeepL/Ollama/OpenAI 等服务，提供 CLI/GUI/MCP/Docker/Zotero
34,OpenAI,FastGPT,24896,6408,TypeScript,https://github.com/labring/FastGPT,labring,551,2025-06-27T03:52:35Z,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration."
35,OpenAI,litellm,24605,3321,Python,https://github.com/BerriAI/litellm,BerriAI,859,2025-06-27T03:28:09Z,"Python SDK, Proxy Server (LLM Gateway) to call 100+ LLM APIs in OpenAI format - [Bedrock, Azure, OpenAI, VertexAI, Cohere, Anthropic, Sagemaker, HuggingFace, Replicate, Groq]"
36,OpenAI,openai-translator,24491,1794,TypeScript,https://github.com/openai-translator/openai-translator,openai-translator,479,2024-11-16T20:34:00Z,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.
37,OpenAI,minGPT,22154,2871,Python,https://github.com/karpathy/minGPT,karpathy,48,2024-08-15T04:09:40Z,A minimal PyTorch re-implementation of the OpenAI GPT (Generative Pretrained Transformer) training
38,OpenAI,reinforcement-learning,21380,6135,Jupyter Notebook,https://github.com/dennybritz/reinforcement-learning,dennybritz,94,2023-07-13T09:52:27Z,"Implementation of Reinforcement Learning Algorithms. Python, OpenAI Gym, Tensorflow. Exercises and Solutions to accompany Sutton's Book and David Silver's course."
39,OpenAI,architecture.of.internet-product,20300,4688,HTML,https://github.com/davideuler/architecture.of.internet-product,davideuler,3,2024-02-17T12:02:24Z,互联网公司技术架构，微信/淘宝/微博/腾讯/阿里/美团点评/百度/OpenAI/Google/Facebook/Amazon/eBay的架构，欢迎PR补充
40,OpenAI,swarm,20000,2122,Python,https://github.com/openai/swarm,openai,7,2025-03-11T17:27:22Z,"Educational framework exploring ergonomic, lightweight multi-agent orchestration. Managed by OpenAI Solution team."
41,OpenAI,awesome-ai-agents,18957,1455,,https://github.com/e2b-dev/awesome-ai-agents,e2b-dev,24,2025-02-26T10:04:45Z,A list of AI autonomous agents
42,OpenAI,agentic,17691,2231,TypeScript,https://github.com/transitive-bullshit/agentic,transitive-bullshit,12,2025-06-25T03:07:52Z,AI agent stdlib that works with any LLM and TypeScript AI SDK.
43,OpenAI,repomix,17220,749,TypeScript,https://github.com/yamadashy/repomix,yamadashy,95,2025-06-26T14:39:35Z,"📦 Repomix is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more."
44,OpenAI,carrot,17055,1449,,https://github.com/xx025/carrot,xx025,0,2025-05-12T16:04:05Z,Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点
45,OpenAI,faster-whisper,16763,1384,Python,https://github.com/SYSTRAN/faster-whisper,SYSTRAN,248,2025-06-02T11:12:34Z,Faster Whisper transcription with CTranslate2
46,OpenAI,SuperAGI,16463,2017,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,145,2025-01-22T22:14:07Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
47,OpenAI,baselines,16331,4908,Python,https://github.com/openai/baselines,openai,414,2024-08-01T21:31:33Z,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms
48,OpenAI,hydra,16296,1555,Go,https://github.com/ory/hydra,ory,78,2025-06-24T10:59:41Z,"The only web-scale, fully customizable OpenID Certified™ OpenID Connect and OAuth2 Provider in the world. Become an OpenID Connect and OAuth2 Provider over night. Written in Go, cloud native, headless, API-first. Available as a service on Ory Network and for self-hosters. Relied upon by OpenAI and others for web-scale security."
49,OpenAI,ai-pdf-chatbot-langchain,15617,3098,TypeScript,https://github.com/mayooear/ai-pdf-chatbot-langchain,mayooear,2,2025-02-20T18:19:58Z,AI PDF chatbot agent built with LangChain & LangGraph 
50,OpenAI,kirara-ai,15546,1687,Python,https://github.com/lss233/kirara-ai,lss233,18,2025-05-24T15:31:21Z,🤖 可 DIY 的 多模态 AI 聊天机器人 | 🚀 快速接入 微信、 QQ、Telegram、等聊天平台 | 🦈支持DeepSeek、Grok、Claude、Ollama、Gemini、OpenAI | 工作流系统、网页搜索、AI画图、人设调教、虚拟女仆、语音对话 | 
51,OpenAI,ai,15227,2443,TypeScript,https://github.com/vercel/ai,vercel,411,2025-06-26T20:14:06Z,"The AI Toolkit for TypeScript. From the creators of Next.js, the AI SDK is a free open-source library for building AI-powered applications and agents "
52,OpenAI,tiktoken,14933,1104,Python,https://github.com/openai/tiktoken,openai,43,2025-03-17T23:47:14Z,tiktoken is a fast BPE tokeniser for use with OpenAI's models.
53,OpenAI,novel,14906,1252,TypeScript,https://github.com/steven-tey/novel,steven-tey,104,2025-01-18T14:26:33Z,Notion-style WYSIWYG editor with AI-powered autocompletion.
54,OpenAI,KeepChatGPT,14836,737,JavaScript,https://github.com/xcanwin/KeepChatGPT,xcanwin,99,2025-06-26T11:57:51Z,这是一款提高ChatGPT的数据安全能力和效率的插件。并且免费共享大量创新功能，如：自动刷新、保持活跃、数据安全、取消审计、克隆对话、言无不尽、净化页面、展示大屏、拦截跟踪、日新月异、明察秋毫等。让我们的AI体验无比安全、顺畅、丝滑、高效、简洁。
55,OpenAI,buzz,14742,1091,Python,https://github.com/chidiwilliams/buzz,chidiwilliams,17,2025-06-24T17:17:53Z,Buzz transcribes and translates audio offline on your personal computer. Powered by OpenAI's Whisper.
56,OpenAI,botpress,13869,2040,TypeScript,https://github.com/botpress/botpress,botpress,14,2025-06-26T19:40:07Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
57,OpenAI,plandex,13865,972,Go,https://github.com/plandex-ai/plandex,plandex-ai,25,2025-06-17T20:33:04Z,Open source AI coding agent. Designed for large projects and real world tasks.
58,OpenAI,draw-a-ui,13500,1633,TypeScript,https://github.com/SawyerHood/draw-a-ui,SawyerHood,35,2024-07-18T21:18:26Z,Draw a mockup and generate html for it
59,OpenAI,GenAI_Agents,13500,1844,Jupyter Notebook,https://github.com/NirDiamant/GenAI_Agents,NirDiamant,1,2025-06-17T07:38:18Z,"This repository provides tutorials and implementations for various Generative AI Agent techniques, from basic to advanced. It serves as a comprehensive guide for building intelligent, interactive AI systems."
60,OpenAI,langfuse,13099,1192,TypeScript,https://github.com/langfuse/langfuse,langfuse,246,2025-06-26T23:15:59Z,"🪢 Open source LLM engineering platform: LLM Observability, metrics, evals, prompt management, playground, datasets. Integrates with OpenTelemetry, Langchain, OpenAI SDK, LiteLLM, and more. 🍊YC W23 "
61,OpenAI,clip-as-service,12692,2078,Python,https://github.com/jina-ai/clip-as-service,jina-ai,290,2024-01-23T10:33:43Z,"🏄 Scalable embedding, reasoning, ranking for images and sentences with CLIP"
62,OpenAI,LangBot,12212,947,Python,https://github.com/RockChinQ/LangBot,RockChinQ,93,2025-06-26T06:18:35Z,🤩 Easy-to-use global IM bot platform designed for the LLM era / 简单易用的大模型即时通信机器人开发平台 ⚡️ Bots for QQ / QQ频道 / Discord / WeChat（企业微信、个人微信）/ Telegram / 飞书 / 钉钉 / Slack 🧩 Integrated with ChatGPT、DeepSeek、Dify、n8n、Claude、Google Gemini、xAI、PPIO、Ollama、阿里云百炼、SiliconFlow、Qwen、Moonshot、SillyTraven、MCP、WeClone etc. LLM & Agent
63,OpenAI,openai-agents-python,11998,1799,Python,https://github.com/openai/openai-agents-python,openai,170,2025-06-27T02:16:03Z,"A lightweight, powerful framework for multi-agent workflows"
64,OpenAI,OpenLLM,11433,733,Python,https://github.com/bentoml/OpenLLM,bentoml,3,2025-06-23T16:49:39Z,"Run any open-source LLMs, such as DeepSeek and Llama, as OpenAI compatible API endpoint in the cloud."
65,OpenAI,Fay,11417,2092,JavaScript,https://github.com/xszyou/Fay,xszyou,107,2025-06-10T15:15:45Z,fay是一个帮助数字人（2.5d、3d、移动、pc、网页）或大语言模型（openai兼容、deepseek）连通业务系统的mcp框架。
66,OpenAI,DALLE2-pytorch,11297,1094,Python,https://github.com/lucidrains/DALLE2-pytorch,lucidrains,68,2024-05-11T19:18:10Z,"Implementation of DALL-E 2, OpenAI's updated text-to-image synthesis neural network,  in Pytorch"
67,OpenAI,awesome-chatgpt-zh,11196,925,Python,https://github.com/EmbraceAGI/awesome-chatgpt-zh,EmbraceAGI,0,2024-11-05T10:24:21Z,ChatGPT 中文指南🔥，ChatGPT 中文调教指南，指令指南，应用开发指南，精选资源清单，更好的使用 chatGPT 让你的生产力 up up up! 🚀
68,OpenAI,shell_gpt,11034,883,Python,https://github.com/TheR1D/shell_gpt,TheR1D,86,2025-04-11T08:40:09Z,"A command-line productivity tool powered by AI large language models like GPT-4, will help you accomplish your tasks faster and more efficiently."
69,OpenAI,llama-gpt,10987,711,TypeScript,https://github.com/getumbrel/llama-gpt,getumbrel,84,2024-04-23T18:56:06Z,"A self-hosted, offline, ChatGPT-like chatbot. Powered by Llama 2. 100% private, with no data leaving your device. New: Code Llama support!"
70,OpenAI,stable-baselines3,10965,1867,Python,https://github.com/DLR-RM/stable-baselines3,DLR-RM,59,2025-06-16T13:13:32Z,"PyTorch version of Stable Baselines, reliable implementations of reinforcement learning algorithms. "
71,OpenAI,instructor,10823,806,Python,https://github.com/567-labs/instructor,567-labs,39,2025-06-25T22:13:59Z,structured outputs for llms 
72,OpenAI,opik,10314,705,Python,https://github.com/comet-ml/opik,comet-ml,103,2025-06-27T00:25:04Z,"Debug, evaluate, and monitor your LLM applications, RAG systems, and agentic workflows with comprehensive tracing, automated evaluations, and production-ready dashboards."
73,OpenAI,AstrBot,10120,705,Python,https://github.com/AstrBotDevs/AstrBot,AstrBotDevs,209,2025-06-27T02:36:12Z,✨ 易上手的多平台 LLM 聊天机器人及开发框架 ✨ 支持 QQ、QQ频道、Telegram、微信、企微、飞书、钉钉 | 知识库、MCP 服务器、OpenAI、DeepSeek、Gemini、硅基流动、月之暗面、Ollama、OneAPI、Dify
74,OpenAI,go-openai,10105,1625,Go,https://github.com/sashabaranov/go-openai,sashabaranov,152,2025-06-25T10:07:22Z,"OpenAI ChatGPT, GPT-3, GPT-4, DALL·E, Whisper API wrapper for Go"
75,OpenAI,chainlit,10021,1386,TypeScript,https://github.com/Chainlit/chainlit,Chainlit,394,2025-06-26T18:41:08Z,Build Conversational AI in minutes ⚡️
76,OpenAI,Easydict,9728,482,Objective-C,https://github.com/tisfeng/Easydict,tisfeng,109,2025-06-22T12:46:33Z,一个简洁优雅的词典翻译 macOS App。开箱即用，支持离线 OCR 识别，支持有道词典，🍎 苹果系统词典，🍎 苹果系统翻译，OpenAI，Gemini，DeepL，Google，Bing，腾讯，百度，阿里，小牛，彩云和火山翻译。A concise and elegant Dictionary and Translator macOS App for looking up words and translating text. 
77,OpenAI,self-operating-computer,9727,1337,Python,https://github.com/OthersideAI/self-operating-computer,OthersideAI,74,2025-05-13T22:11:36Z,A framework to enable multimodal models to operate a computer.
78,OpenAI,ChatGPT_DAN,9709,877,,https://github.com/0xk1h0/ChatGPT_DAN,0xk1h0,70,2024-08-17T04:06:53Z,"ChatGPT DAN, Jailbreaks prompt"
79,OpenAI,Whisper,9431,823,C++,https://github.com/Const-me/Whisper,Const-me,151,2024-08-03T02:35:39Z,High-performance GPGPU inference of OpenAI's Whisper automatic speech recognition (ASR) model
80,OpenAI,openai-node,9392,1132,TypeScript,https://github.com/openai/openai-node,openai,74,2025-06-26T23:18:48Z,Official JavaScript / TypeScript library for the OpenAI API
81,OpenAI,Bob,9337,523,,https://github.com/ripperhe/Bob,ripperhe,108,2025-01-24T08:30:17Z,Bob 是一款 macOS 平台的翻译和 OCR 软件。
82,OpenAI,prompt-engineering,9188,476,,https://github.com/brexhq/prompt-engineering,brexhq,2,2023-10-23T01:41:26Z,Tips and tricks for working with Large Language Models like OpenAI's GPT-4.
83,OpenAI,bisheng,8940,1466,TypeScript,https://github.com/dataelement/bisheng,dataelement,115,2025-06-27T02:35:58Z,"BISHENG is an open LLM devops platform for next generation Enterprise AI applications. Powerful and comprehensive features include: GenAI workflow, RAG, Agent, Unified model management, Evaluation, SFT, Dataset Management, Enterprise-level System Management, Observability and more."
84,OpenAI,E2B,8794,600,MDX,https://github.com/e2b-dev/E2B,e2b-dev,19,2025-06-24T17:08:35Z,Secure open source cloud runtime for AI apps & AI agents
85,OpenAI,llm,8682,528,Python,https://github.com/simonw/llm,simonw,345,2025-06-20T17:12:00Z,Access large language models from the command-line
86,OpenAI,coai,8433,1132,TypeScript,https://github.com/coaidev/coai,coaidev,23,2025-04-30T19:12:53Z,🚀 Next Generation AI One-Stop Internationalization Solution. 🚀 下一代 AI 一站式 B/C 端解决方案，支持 OpenAI，Midjourney，Claude，讯飞星火，Stable Diffusion，DALL·E，ChatGLM，通义千问，腾讯混元，360 智脑，百川 AI，火山方舟，新必应，Gemini，Moonshot 等模型，支持对话分享，自定义预设，云端同步，模型市场，支持弹性计费和订阅计划模式，支持图片解析，支持联网搜索，支持模型缓存，丰富美观的后台管理与仪表盘数据统计。
87,OpenAI,WrenAI,8406,828,TypeScript,https://github.com/Canner/WrenAI,Canner,187,2025-06-27T03:05:22Z,"⚡️Wren AI is your GenBI Agent, that you can query any database with natural language → get accurate SQL(Text-to-SQL), charts(Text-to-Charts) & AI-generated insights in seconds. "
88,OpenAI,wechat-bot,8403,1023,JavaScript,https://github.com/wangrongding/wechat-bot,wangrongding,100,2025-06-13T01:12:09Z,🤖一个基于 WeChaty 结合 DeepSeek / ChatGPT / Kimi / 讯飞等Ai服务实现的微信机器人 ，可以用来帮助你自动回复微信消息，或者管理微信群/好友，检测僵尸粉等...
89,OpenAI,BetterChatGPT,8401,2786,TypeScript,https://github.com/ztjhz/BetterChatGPT,ztjhz,215,2024-08-14T10:26:46Z,An amazing UI for OpenAI's ChatGPT (Website + Windows + MacOS + Linux)
90,OpenAI,scira,8347,1013,TypeScript,https://github.com/zaidmukaddam/scira,zaidmukaddam,12,2025-06-26T18:53:48Z,Scira (Formerly MiniPerplx) is a minimalistic AI-powered search engine that helps you find information on the internet and cites it too. Powered by Vercel AI SDK! Search with models like xAI's Grok 3.
91,OpenAI,gateway,8344,616,TypeScript,https://github.com/Portkey-AI/gateway,Portkey-AI,111,2025-06-26T14:31:25Z,"A blazing fast AI Gateway with integrated guardrails. Route to 200+ LLMs, 50+ AI Guardrails with 1 fast & friendly API."
92,OpenAI,LangChain-Chinese-Getting-Started-Guide,8266,647,,https://github.com/liaokongVFX/LangChain-Chinese-Getting-Started-Guide,liaokongVFX,18,2025-04-19T04:31:29Z,LangChain 的中文入门教程
93,OpenAI,awesome-chatgpt,8227,520,,https://github.com/humanloop/awesome-chatgpt,humanloop,23,2024-05-13T01:11:31Z,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3"
94,OpenAI,pr-agent,8219,953,Python,https://github.com/qodo-ai/pr-agent,qodo-ai,66,2025-06-26T14:38:34Z,"🚀 PR-Agent (Qodo Merge open-source): An AI-Powered 🤖 Tool for Automated Pull Request Analysis, Feedback, Suggestions and More! 💻🔍"
95,OpenAI,new-api,8208,1604,JavaScript,https://github.com/QuantumNous/new-api,QuantumNous,215,2025-06-27T02:08:52Z,AI模型接口管理与分发系统，支持将多种大模型转为统一格式调用，支持OpenAI、Claude等格式，可供个人或者企业内部管理与分发渠道使用，本项目基于One API二次开发。🍥 The next-generation LLM gateway and AI asset management system supports multiple languages.
96,OpenAI,inbox-zero,8184,874,TypeScript,https://github.com/elie222/inbox-zero,elie222,53,2025-06-26T17:43:13Z,The world's best AI personal assistant for email. Open source app to help you reach inbox zero fast.
97,OpenAI,CopilotForXcode,8162,415,Swift,https://github.com/intitni/CopilotForXcode,intitni,33,2025-05-10T03:48:19Z,"The first GitHub Copilot, Codeium and ChatGPT Xcode Source Editor Extension"
98,OpenAI,langchain4j,8143,1483,Java,https://github.com/langchain4j/langchain4j,langchain4j,438,2025-06-26T14:41:32Z,Java version of LangChain
99,OpenAI,inference,8116,700,Python,https://github.com/xorbitsai/inference,xorbitsai,167,2025-06-26T10:15:22Z,"Replace OpenAI GPT with another LLM in your app by changing a single line of code. Xinference gives you the freedom to use any LLM you need. With Xinference, you're empowered to run inference with any open-source language models, speech recognition models, and multimodal models, whether in the cloud, on-premises, or even on your laptop."
100,OpenAI,tensorzero,8067,491,Rust,https://github.com/tensorzero/tensorzero,tensorzero,236,2025-06-26T22:31:24Z,"TensorZero is an open-source stack for industrial-grade LLM applications. It unifies an LLM gateway, observability, optimization, evaluation, and experimentation."
1,Deepseek,transformers,146096,29468,Python,https://github.com/huggingface/transformers,huggingface,1059,2025-06-26T21:40:45Z,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. "
2,Deepseek,ollama,144849,12213,Go,https://github.com/ollama/ollama,ollama,1602,2025-06-26T22:50:39Z,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 3, Mistral Small 3.1 and other large language models."
3,Deepseek,DeepSeek-V3,97867,15918,Python,https://github.com/deepseek-ai/DeepSeek-V3,deepseek-ai,42,2025-06-16T06:50:08Z,
4,Deepseek,DeepSeek-R1,90278,11653,,https://github.com/deepseek-ai/DeepSeek-R1,deepseek-ai,67,2025-04-09T05:36:23Z,
5,Deepseek,gpt4free,64514,13655,Python,https://github.com/xtekky/gpt4free,xtekky,9,2025-06-25T22:42:18Z,"The official gpt4free repository | various collection of powerful language models | o4, o3 and deepseek r1, gpt-4.1, gemini 2.5"
6,Deepseek,lobe-chat,62841,13075,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,781,2025-06-27T00:32:44Z,"🤯 Lobe Chat - an open-source, modern design AI chat framework. Supports multiple AI providers (OpenAI / Claude 4 / Gemini / DeepSeek / Ollama / Qwen), Knowledge Base (file upload / knowledge management / RAG ), Multi-Modal (Plugins / Artifacts / MCP) and thinking. One-click FREE deployment of your private ChatGPT/ Claude / DeepSeek application."
7,Deepseek,ragflow,58276,5754,Python,https://github.com/infiniflow/ragflow,infiniflow,2301,2025-06-27T02:23:34Z,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
8,Deepseek,LLaMA-Factory,53037,6493,Python,https://github.com/hiyouga/LLaMA-Factory,hiyouga,499,2025-06-26T05:55:43Z,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
9,Deepseek,vllm,50839,8346,Python,https://github.com/vllm-project/vllm,vllm-project,1888,2025-06-27T03:50:13Z,A high-throughput and memory-efficient inference and serving engine for LLMs
10,Deepseek,anything-llm,45763,4564,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,271,2025-06-24T23:19:52Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more."
11,Deepseek,JeecgBoot,43143,15405,Java,https://github.com/jeecgboot/JeecgBoot,jeecgboot,22,2025-06-26T03:50:31Z,🔥集成完善AIGC应用的低代码平台，旨在帮助企业快速实现低代码开发和构建、部署个性化的 AI 应用。 前后端分离 SpringBoot，SpringCloud，Ant Design&Vue3，Mybatis，Shiro！强大的代码生成器让前后端代码一键生成，无需写任何代码! 成套AI大模型功能: AI模型管理、AI应用、知识库、AI流程编排、AI对话助手等；
12,Deepseek,unsloth,41142,3272,Python,https://github.com/unslothai/unsloth,unslothai,806,2025-06-26T19:03:37Z,"Fine-tuning & Reinforcement Learning for LLMs. 🦥 Train Qwen3, Llama 4, DeepSeek-R1, Gemma 3, TTS 2x faster with 70% less VRAM."
13,Deepseek,Pake,39888,7453,Rust,https://github.com/tw93/Pake,tw93,66,2025-03-25T12:35:16Z,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 利用 Rust 轻松构建轻量级多端桌面应用
14,Deepseek,chatgpt-on-wechat,37902,9307,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,295,2025-06-24T12:45:28Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择ChatGPT/Claude/DeepSeek/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
15,Deepseek,siyuan,35508,2187,TypeScript,https://github.com/siyuan-note/siyuan,siyuan-note,382,2025-06-27T03:42:35Z,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang."
16,Deepseek,chatbox,35480,3389,TypeScript,https://github.com/chatboxai/chatbox,chatboxai,728,2025-06-26T03:25:41Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
17,Deepseek,awesome-deepseek-integration,32981,3646,,https://github.com/deepseek-ai/awesome-deepseek-integration,deepseek-ai,85,2025-05-13T09:05:21Z,Integrate the DeepSeek API into popular softwares
18,Deepseek,GPT_API_free,30559,2200,Python,https://github.com/chatanywhere/GPT_API_free,chatanywhere,17,2025-05-17T17:09:25Z,Free ChatGPT&DeepSeek API Key，免费ChatGPT&DeepSeek API。免费接入DeepSeek API和GPT4 API，支持 gpt | deepseek | claude | gemini | grok 等排名靠前的常用大模型。
19,Deepseek,LibreChat,27168,4822,TypeScript,https://github.com/danny-avila/LibreChat,danny-avila,158,2025-06-27T03:41:28Z,"Enhanced ChatGPT Clone: Features Agents, DeepSeek, Anthropic, AWS, OpenAI, Assistants API, Azure, Groq, o1, GPT-4o, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active project."
20,Deepseek,one-api,25887,5259,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,864,2025-02-21T11:30:22Z,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI."
21,Deepseek,FastGPT,24896,6408,TypeScript,https://github.com/labring/FastGPT,labring,551,2025-06-27T03:52:35Z,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration."
22,Deepseek,open-r1,24890,2312,Python,https://github.com/huggingface/open-r1,huggingface,278,2025-06-26T16:44:44Z,Fully open reproduction of DeepSeek-R1
23,Deepseek,DeepSeek-Coder,21794,2515,Python,https://github.com/deepseek-ai/DeepSeek-Coder,deepseek-ai,108,2024-05-21T09:52:58Z,DeepSeek Coder: Let the Code Write Itself
24,Deepseek,repomix,17220,749,TypeScript,https://github.com/yamadashy/repomix,yamadashy,95,2025-06-26T14:39:35Z,"📦 Repomix is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more."
25,Deepseek,DB-GPT,16838,2325,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,405,2025-06-25T14:07:26Z,AI Native Data App Development framework with AWEL(Agentic Workflow Expression Language) and Agents
