rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
51,OpenAI,repomix,14395,612,TypeScript,https://github.com/yamadashy/repomix,yamadashy,77,2025-04-07T02:37:06Z,"📦 Repomix (formerly Repopack) is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more."
52,OpenAI,novel,14368,1185,TypeScript,https://github.com/steven-tey/novel,steven-tey,103,2025-01-18T14:26:33Z,Notion-style WYSIWYG editor with AI-powered autocompletion.
53,OpenAI,buzz,14132,1041,Python,https://github.com/chidiwilliams/buzz,chidiwilliams,14,2025-04-08T16:58:59Z,Buzz transcribes and translates audio offline on your personal computer. Powered by OpenAI's Whisper.
54,OpenAI,tiktoken,14085,1001,Python,https://github.com/openai/tiktoken,openai,37,2025-03-17T23:47:14Z,tiktoken is a fast BPE tokeniser for use with OpenAI's models.
55,OpenAI,botpress,13513,1950,TypeScript,https://github.com/botpress/botpress,botpress,8,2025-04-09T13:08:35Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
56,OpenAI,draw-a-ui,13487,1617,TypeScript,https://github.com/SawyerHood/draw-a-ui,SawyerHood,35,2024-07-18T21:18:26Z,Draw a mockup and generate html for it
57,OpenAI,SillyTavern,13287,3050,JavaScript,https://github.com/SillyTavern/SillyTavern,SillyTavern,214,2025-04-08T23:21:24Z,LLM Frontend for Power Users.
58,OpenAI,ai,13272,2054,TypeScript,https://github.com/vercel/ai,vercel,397,2025-04-09T14:56:25Z,"The AI Toolkit for TypeScript. From the creators of Next.js, the AI SDK is a free open-source library for building AI-powered applications and agents "
59,OpenAI,clip-as-service,12625,2074,Python,https://github.com/jina-ai/clip-as-service,jina-ai,290,2024-01-23T10:33:43Z,"🏄 Scalable embedding, reasoning, ranking for images and sentences with CLIP"
60,OpenAI,void,11493,708,TypeScript,https://github.com/voideditor/void,voideditor,73,2025-04-09T14:56:20Z,
61,OpenAI,plandex,11437,786,Go,https://github.com/plandex-ai/plandex,plandex-ai,11,2025-04-08T16:58:57Z,Open source AI coding agent. Designed for large projects and real world tasks.
62,OpenAI,GenAI_Agents,11415,1451,Jupyter Notebook,https://github.com/NirDiamant/GenAI_Agents,NirDiamant,1,2025-03-27T14:04:45Z,"This repository provides tutorials and implementations for various Generative AI Agent techniques, from basic to advanced. It serves as a comprehensive guide for building intelligent, interactive AI systems."
63,OpenAI,DALLE2-pytorch,11254,1092,Python,https://github.com/lucidrains/DALLE2-pytorch,lucidrains,69,2024-05-11T19:18:10Z,"Implementation of DALL-E 2, OpenAI's updated text-to-image synthesis neural network,  in Pytorch"
64,OpenAI,OpenLLM,11101,707,Python,https://github.com/bentoml/OpenLLM,bentoml,1,2025-04-09T13:02:36Z,"Run any open-source LLMs, such as DeepSeek and Llama, as OpenAI compatible API endpoint in the cloud."
65,OpenAI,awesome-chatgpt-zh,11082,915,Python,https://github.com/EmbraceAGI/awesome-chatgpt-zh,EmbraceAGI,0,2024-11-05T10:24:21Z,ChatGPT 中文指南🔥，ChatGPT 中文调教指南，指令指南，应用开发指南，精选资源清单，更好的使用 chatGPT 让你的生产力 up up up! 🚀
66,OpenAI,llama-gpt,10960,714,TypeScript,https://github.com/getumbrel/llama-gpt,getumbrel,84,2024-04-23T18:56:06Z,"A self-hosted, offline, ChatGPT-like chatbot. Powered by Llama 2. 100% private, with no data leaving your device. New: Code Llama support!"
67,OpenAI,Fay,10746,1994,Python,https://github.com/xszyou/Fay,xszyou,103,2025-04-02T15:31:53Z,fay是一个帮助数字人（2.5d、3d、移动、pc、网页）或大语言模型（openai兼容、deepseek）连通业务系统的agent框架。
68,OpenAI,shell_gpt,10655,840,Python,https://github.com/TheR1D/shell_gpt,TheR1D,85,2025-04-08T10:50:58Z,"A command-line productivity tool powered by AI large language models like GPT-4, will help you accomplish your tasks faster and more efficiently."
69,OpenAI,LangBot,10369,758,Python,https://github.com/RockChinQ/LangBot,RockChinQ,87,2025-04-09T14:00:39Z,"😎简单易用、🧩丰富生态 - 大模型原生即时通信机器人平台 | 适配 QQ / 微信（企业微信、个人微信）/ 飞书 / 钉钉 / Discord / Telegram / Slack 等平台 | 支持 ChatGPT、DeepSeek、Dify、Claude、Gemini、xAI Grok、Ollama、LM Studio、阿里云百炼、火山方舟、SiliconFlow、Qwen、Moonshot、ChatGLM、SillyTraven、MCP 等 LLM 的机器人 / Agent | LLM-based instant messaging bots platform, supports Discord, Telegram, WeChat, Lark, DingTalk, QQ, Slack"
70,OpenAI,stable-baselines3,10336,1813,Python,https://github.com/DLR-RM/stable-baselines3,DLR-RM,53,2025-04-07T14:48:21Z,"PyTorch version of Stable Baselines, reliable implementations of reinforcement learning algorithms. "
71,OpenAI,langfuse,10218,938,TypeScript,https://github.com/langfuse/langfuse,langfuse,230,2025-04-09T14:57:30Z,"🪢 Open source LLM engineering platform: LLM Observability, metrics, evals, prompt management, playground, datasets. Integrates with OpenTelemetry, Langchain, OpenAI SDK, LiteLLM, and more. 🍊YC W23 "
72,OpenAI,instructor,10063,771,Python,https://github.com/instructor-ai/instructor,instructor-ai,12,2025-04-08T23:30:31Z,structured outputs for llms 
73,OpenAI,go-openai,9825,1544,Go,https://github.com/sashabaranov/go-openai,sashabaranov,131,2025-03-20T19:13:33Z,"OpenAI ChatGPT, GPT-3, GPT-4, DALL·E, Whisper API wrapper for Go"
74,OpenAI,self-operating-computer,9536,1285,Python,https://github.com/OthersideAI/self-operating-computer,OthersideAI,72,2025-02-28T22:54:05Z,A framework to enable multimodal models to operate a computer.
75,OpenAI,Bob,9234,517,,https://github.com/ripperhe/Bob,ripperhe,111,2025-01-24T08:30:17Z,Bob 是一款 macOS 平台的翻译和 OCR 软件。
76,OpenAI,chainlit,9197,1240,TypeScript,https://github.com/Chainlit/chainlit,Chainlit,324,2025-04-09T08:17:01Z,Build Conversational AI in minutes ⚡️
77,OpenAI,Whisper,9147,779,C++,https://github.com/Const-me/Whisper,Const-me,147,2024-08-03T02:35:39Z,High-performance GPGPU inference of OpenAI's Whisper automatic speech recognition (ASR) model
78,OpenAI,Easydict,8986,453,Objective-C,https://github.com/tisfeng/Easydict,tisfeng,88,2025-04-09T02:58:41Z,一个简洁优雅的词典翻译 macOS App。开箱即用，支持离线 OCR 识别，支持有道词典，🍎 苹果系统词典，🍎 苹果系统翻译，OpenAI，Gemini，DeepL，Google，Bing，腾讯，百度，阿里，小牛，彩云和火山翻译。A concise and elegant Dictionary and Translator macOS App for looking up words and translating text. 
79,OpenAI,openai-node,8952,1017,TypeScript,https://github.com/openai/openai-node,openai,84,2025-04-09T09:27:18Z,Official JavaScript / TypeScript library for the OpenAI API
80,OpenAI,prompt-engineering,8734,418,,https://github.com/brexhq/prompt-engineering,brexhq,2,2023-10-23T01:41:26Z,Tips and tricks for working with Large Language Models like OpenAI's GPT-4.
81,OpenAI,BetterChatGPT,8365,2786,TypeScript,https://github.com/ztjhz/BetterChatGPT,ztjhz,214,2024-08-14T10:26:46Z,An amazing UI for OpenAI's ChatGPT (Website + Windows + MacOS + Linux)
82,OpenAI,openai-agents-python,8356,1013,Python,https://github.com/openai/openai-agents-python,openai,102,2025-04-09T11:21:08Z,"A lightweight, powerful framework for multi-agent workflows"
83,OpenAI,awesome-chatgpt,8226,521,,https://github.com/humanloop/awesome-chatgpt,humanloop,23,2024-05-13T01:11:31Z,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3"
84,OpenAI,coai,8198,1100,TypeScript,https://github.com/coaidev/coai,coaidev,19,2025-03-24T17:56:38Z,🚀 Next Generation AI One-Stop Internationalization Solution. 🚀 下一代 AI 一站式 B/C 端解决方案，支持 OpenAI，Midjourney，Claude，讯飞星火，Stable Diffusion，DALL·E，ChatGLM，通义千问，腾讯混元，360 智脑，百川 AI，火山方舟，新必应，Gemini，Moonshot 等模型，支持对话分享，自定义预设，云端同步，模型市场，支持弹性计费和订阅计划模式，支持图片解析，支持联网搜索，支持模型缓存，丰富美观的后台管理与仪表盘数据统计。
85,OpenAI,wechat-bot,8113,993,JavaScript,https://github.com/wangrongding/wechat-bot,wangrongding,100,2025-03-26T09:31:56Z,🤖一个基于 WeChaty 结合 DeepSeek / ChatGPT / Kimi / 讯飞等Ai服务实现的微信机器人 ，可以用来帮助你自动回复微信消息，或者管理微信群/好友，检测僵尸粉等...
86,OpenAI,CopilotForXcode,8068,408,Swift,https://github.com/intitni/CopilotForXcode,intitni,32,2025-04-07T13:07:03Z,"The first GitHub Copilot, Codeium and ChatGPT Xcode Source Editor Extension"
87,OpenAI,chatgpt-demo,8019,3757,TypeScript,https://github.com/anse-app/chatgpt-demo,anse-app,45,2023-12-27T01:44:01Z,Minimal web UI for ChatGPT. 
88,OpenAI,bisheng,8002,1336,Python,https://github.com/dataelement/bisheng,dataelement,86,2025-04-09T12:22:48Z,"BISHENG is an open LLM devops platform for next generation Enterprise AI applications. Powerful and comprehensive features include: GenAI workflow, RAG, Agent, Unified model management, Evaluation, SFT, Dataset Management, Enterprise-level System Management, Observability and more."
89,OpenAI,LangChain-Chinese-Getting-Started-Guide,7965,631,,https://github.com/liaokongVFX/LangChain-Chinese-Getting-Started-Guide,liaokongVFX,16,2025-03-03T15:10:49Z,LangChain 的中文入门教程
90,OpenAI,E2B,7930,525,MDX,https://github.com/e2b-dev/E2B,e2b-dev,34,2025-04-07T15:00:34Z,Secure open source cloud runtime for AI apps & AI agents
91,OpenAI,gpt4free-ts,7758,1371,TypeScript,https://github.com/xiangsx/gpt4free-ts,xiangsx,48,2024-09-04T01:15:09Z,Providing a free OpenAI GPT-4 API !   This is a replication project for the typescript version of xtekky/gpt4free
92,OpenAI,gpt-ai-assistant,7622,9802,JavaScript,https://github.com/memochou1993/gpt-ai-assistant,memochou1993,5,2024-07-09T19:07:17Z,OpenAI + LINE + Vercel = GPT AI Assistant
93,OpenAI,gateway,7602,561,TypeScript,https://github.com/Portkey-AI/gateway,Portkey-AI,96,2025-04-09T12:15:13Z,"A blazing fast AI Gateway with integrated guardrails. Route to 200+ LLMs, 50+ AI Guardrails with 1 fast & friendly API."
94,OpenAI,pr-agent,7503,788,Python,https://github.com/qodo-ai/pr-agent,qodo-ai,42,2025-04-09T10:22:21Z,"🚀 PR-Agent (Qodo Merge open-source): An AI-Powered 🤖 Tool for Automated Pull Request Analysis, Feedback, Suggestions and More! 💻🔍"
95,OpenAI,GPTCache,7498,531,Python,https://github.com/zilliztech/GPTCache,zilliztech,71,2024-09-18T02:05:21Z,Semantic cache for LLMs. Fully integrated with LangChain and llama_index. 
96,OpenAI,inference,7420,619,Python,https://github.com/xorbitsai/inference,xorbitsai,170,2025-04-09T14:21:34Z,"Replace OpenAI GPT with another LLM in your app by changing a single line of code. Xinference gives you the freedom to use any LLM you need. With Xinference, you're empowered to run inference with any open-source language models, speech recognition models, and multimodal models, whether in the cloud, on-premises, or even on your laptop."
97,OpenAI,WrenAI,7403,695,TypeScript,https://github.com/Canner/WrenAI,Canner,129,2025-04-09T09:50:24Z,"🤖 Open-source GenBI AI Agent that empowers data-driven teams to chat with their data to generate Text-to-SQL, charts, spreadsheets, reports, dashboards and BI. 📈📊📋🧑‍💻"
98,OpenAI,Upsonic,7274,682,Python,https://github.com/Upsonic/Upsonic,Upsonic,28,2025-04-09T08:37:56Z,The most reliable AI agent framework that supports MCP.
99,OpenAI,AstrBot,7163,440,Python,https://github.com/AstrBotDevs/AstrBot,AstrBotDevs,187,2025-04-09T10:55:30Z,✨ 易上手的多平台 LLM 聊天机器人及开发框架 ✨ 平台支持 QQ、QQ频道、Telegram、微信、企微、飞书 | MCP 服务器、OpenAI、DeepSeek、Gemini、硅基流动、月之暗面、Ollama、OneAPI、Dify 等。附带 WebUI。
100,OpenAI,ChatGPT_DAN,6980,642,,https://github.com/0xk1h0/ChatGPT_DAN,0xk1h0,60,2024-08-17T04:06:53Z,"ChatGPT DAN, Jailbreaks prompt"
1,Deepseek,ollama,136617,11360,Go,https://github.com/ollama/ollama,ollama,1504,2025-04-09T04:52:41Z,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 3, and other large language models."
2,Deepseek,DeepSeek-V3,95321,15454,Python,https://github.com/deepseek-ai/DeepSeek-V3,deepseek-ai,92,2025-04-09T01:50:40Z,
3,Deepseek,DeepSeek-R1,88244,11395,,https://github.com/deepseek-ai/DeepSeek-R1,deepseek-ai,263,2025-04-09T05:36:23Z,
4,Deepseek,gpt4free,63990,13604,Python,https://github.com/xtekky/gpt4free,xtekky,35,2025-04-06T15:57:17Z,"The official gpt4free repository | various collection of powerful language models | o3 and deepseek r1, gpt-4.5"
5,Deepseek,lobe-chat,58684,12434,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,663,2025-04-09T14:46:31Z,"🤯 Lobe Chat - an open-source, modern-design AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Ollama / DeepSeek / Qwen), Knowledge Base (file upload / knowledge management / RAG ), Multi-Modals (Plugins/Artifacts) and Thinking. One-click FREE deployment of your private ChatGPT/ Claude / DeepSeek application."
6,Deepseek,ragflow,48406,4535,TypeScript,https://github.com/infiniflow/ragflow,infiniflow,1746,2025-04-09T13:13:05Z,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
7,Deepseek,vllm,43890,6726,Python,https://github.com/vllm-project/vllm,vllm-project,1628,2025-04-09T14:44:03Z,A high-throughput and memory-efficient inference and serving engine for LLMs
8,Deepseek,anything-llm,42524,4110,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,239,2025-04-09T01:08:42Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more."
9,Deepseek,JeecgBoot,42199,15235,Java,https://github.com/jeecgboot/JeecgBoot,jeecgboot,29,2025-04-09T08:15:20Z,🔥「AI 低代码平台」前后端分离 SpringBoot 2.x/3.x，SpringCloud，Ant Design&Vue3，Mybatis，Shiro！强大的代码生成器让前后端代码一键生成，无需写任何代码! 引领AI低代码开发模式 AI生成->OnlineCoding->代码生成->手工MERGE，帮助Java项目解决80%重复工作，让开发更关注业务，提高开发效率、节省成本，同时又不失灵活性
10,Deepseek,Pake,37118,6684,Rust,https://github.com/tw93/Pake,tw93,44,2025-03-25T12:35:16Z,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 利用 Rust 轻松构建轻量级多端桌面应用
11,Deepseek,unsloth,36834,2861,Python,https://github.com/unslothai/unsloth,unslothai,932,2025-04-07T00:20:22Z,"Finetune Llama 4, DeepSeek-R1, Gemma 3 & Reasoning LLMs 2x faster with 70% less memory! 🦥"
12,Deepseek,chatgpt-on-wechat,36186,9072,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,283,2025-04-09T10:51:02Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT3.5/GPT-4o/GPT-o1/ DeepSeek/Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Claude/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
13,Deepseek,chatbox,34023,3245,TypeScript,https://github.com/chatboxai/chatbox,chatboxai,638,2025-03-20T15:20:56Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
14,Deepseek,siyuan,33757,2060,TypeScript,https://github.com/siyuan-note/siyuan,siyuan-note,311,2025-04-09T06:52:48Z,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang."
15,Deepseek,awesome-deepseek-integration,31296,3403,,https://github.com/deepseek-ai/awesome-deepseek-integration,deepseek-ai,73,2025-04-09T10:15:08Z,Integrate the DeepSeek API into popular softwares
16,Deepseek,GPT_API_free,28906,2101,Python,https://github.com/chatanywhere/GPT_API_free,chatanywhere,5,2025-03-17T20:29:27Z,Free ChatGPT&DeepSeek API Key，免费ChatGPT&DeepSeek API。免费接入DeepSeek API和GPT4 API，支持 gpt | deepseek | claude | gemini | grok 等排名靠前的常用大模型。
17,Deepseek,one-api,24467,5078,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,825,2025-02-21T11:30:22Z,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI."
18,Deepseek,LibreChat,24281,4089,TypeScript,https://github.com/danny-avila/LibreChat,danny-avila,137,2025-04-09T14:52:25Z,"Enhanced ChatGPT Clone: Features Agents, DeepSeek, Anthropic, AWS, OpenAI, Assistants API, Azure, Groq, o1, GPT-4o, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active project."
19,Deepseek,open-r1,23810,2168,Python,https://github.com/huggingface/open-r1,huggingface,246,2025-04-09T11:51:11Z,Fully open reproduction of DeepSeek-R1
20,Deepseek,FastGPT,23436,6062,TypeScript,https://github.com/labring/FastGPT,labring,484,2025-04-09T08:50:41Z,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration."
21,Deepseek,DeepSeek-Coder,21274,2413,Python,https://github.com/deepseek-ai/DeepSeek-Coder,deepseek-ai,100,2024-05-21T09:52:58Z,DeepSeek Coder: Let the Code Write Itself
22,Deepseek,DB-GPT,16032,2173,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,335,2025-04-09T04:36:19Z,AI Native Data App Development framework with AWEL(Agentic Workflow Expression Language) and Agents
23,Deepseek,kirara-ai,14969,1655,Python,https://github.com/lss233/kirara-ai,lss233,257,2025-04-06T19:17:25Z,🤖 可 DIY 的 多模态 AI 聊天机器人 | 🚀 快速接入 微信、 QQ、Telegram、等聊天平台 | 🦈支持DeepSeek、Grok、Claude、Ollama、Gemini、OpenAI | 工作流系统、网页搜索、AI画图、人设调教、虚拟女仆、语音对话 | 
24,Deepseek,repomix,14395,612,TypeScript,https://github.com/yamadashy/repomix,yamadashy,77,2025-04-07T02:37:06Z,"📦 Repomix (formerly Repopack) is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more."
25,Deepseek,sglang,13012,1470,Python,https://github.com/sgl-project/sglang,sgl-project,469,2025-04-09T12:14:34Z,SGLang is a fast serving framework for large language models and vision language models.
26,Deepseek,TinyZero,11526,1455,Python,https://github.com/Jiayi-Pan/TinyZero,Jiayi-Pan,65,2025-04-02T22:45:36Z,"Clean, minimal, accessible reproduction of DeepSeek R1-Zero"
27,Deepseek,OpenLLM,11101,707,Python,https://github.com/bentoml/OpenLLM,bentoml,1,2025-04-09T13:02:36Z,"Run any open-source LLMs, such as DeepSeek and Llama, as OpenAI compatible API endpoint in the cloud."
28,Deepseek,Fay,10746,1994,Python,https://github.com/xszyou/Fay,xszyou,103,2025-04-02T15:31:53Z,fay是一个帮助数字人（2.5d、3d、移动、pc、网页）或大语言模型（openai兼容、deepseek）连通业务系统的agent框架。
29,Deepseek,LangBot,10369,758,Python,https://github.com/RockChinQ/LangBot,RockChinQ,87,2025-04-09T14:00:39Z,"😎简单易用、🧩丰富生态 - 大模型原生即时通信机器人平台 | 适配 QQ / 微信（企业微信、个人微信）/ 飞书 / 钉钉 / Discord / Telegram / Slack 等平台 | 支持 ChatGPT、DeepSeek、Dify、Claude、Gemini、xAI Grok、Ollama、LM Studio、阿里云百炼、火山方舟、SiliconFlow、Qwen、Moonshot、ChatGLM、SillyTraven、MCP 等 LLM 的机器人 / Agent | LLM-based instant messaging bots platform, supports Discord, Telegram, WeChat, Lark, DingTalk, QQ, Slack"
30,Deepseek,Bob,9234,517,,https://github.com/ripperhe/Bob,ripperhe,111,2025-01-24T08:30:17Z,Bob 是一款 macOS 平台的翻译和 OCR 软件。
31,Deepseek,wechat-bot,8113,993,JavaScript,https://github.com/wangrongding/wechat-bot,wangrongding,100,2025-03-26T09:31:56Z,🤖一个基于 WeChaty 结合 DeepSeek / ChatGPT / Kimi / 讯飞等Ai服务实现的微信机器人 ，可以用来帮助你自动回复微信消息，或者管理微信群/好友，检测僵尸粉等...
32,Deepseek,ipex-llm,7722,1341,Python,https://github.com/intel/ipex-llm,intel,1115,2025-04-09T08:40:20Z,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, DeepSeek, Mixtral, Gemma, Phi, MiniCPM, Qwen-VL, MiniCPM-V, etc.) on Intel XPU (e.g., local PC with iGPU and NPU, discrete GPU such as Arc, Flex and Max); seamlessly integrate with llama.cpp, Ollama, HuggingFace, LangChain, LlamaIndex, vLLM, DeepSpeed, Axolotl, etc."
33,Deepseek,Noi,7363,555,JavaScript,https://github.com/lencx/Noi,lencx,146,2025-03-16T05:32:26Z,"🚀 Power Your World with AI - Explore, Extend, Empower."
34,Deepseek,AstrBot,7163,440,Python,https://github.com/AstrBotDevs/AstrBot,AstrBotDevs,187,2025-04-09T10:55:30Z,✨ 易上手的多平台 LLM 聊天机器人及开发框架 ✨ 平台支持 QQ、QQ频道、Telegram、微信、企微、飞书 | MCP 服务器、OpenAI、DeepSeek、Gemini、硅基流动、月之暗面、Ollama、OneAPI、Dify 等。附带 WebUI。
35,Deepseek,ms-swift,6826,584,Python,https://github.com/modelscope/ms-swift,modelscope,542,2025-04-09T13:15:58Z,"Use PEFT or Full-parameter to finetune 500+ LLMs (Qwen2.5, InternLM3, GLM4, Mistral, Yi1.5, DeepSeek-R1, ...) and 200+ MLLMs (Qwen2.5-VL, Qwen2.5-Omni, Qwen2-Audio, Llama4, Llava, InternVL2.5, MiniCPM-V-2.6, GLM4v, Xcomposer2.5, DeepSeek-VL2, Phi3.5-Vision, GOT-OCR2, ...)."
36,Deepseek,PPTist,6807,1346,Vue,https://github.com/pipipi-pikachu/PPTist,pipipi-pikachu,13,2025-03-30T12:50:02Z,"PowerPoint-ist（/'pauəpɔintist/）, An online presentation application that replicates most of the commonly used features of MS PowerPoint, allowing for the editing and presentation of PPT online. Support AIPPT."
37,Deepseek,new-api,6597,1305,Go,https://github.com/QuantumNous/new-api,QuantumNous,145,2025-04-09T14:41:19Z,AI模型接口管理与分发系统，支持将多种大模型转为统一格式调用，支持OpenAI、Claude等格式，可供个人或者企业内部管理与分发渠道使用，本项目基于One API二次开发。🍥 The next-generation LLM gateway and AI asset management system supports multiple languages.
38,Deepseek,Firefly,6324,572,Python,https://github.com/yangjianxin1/Firefly,yangjianxin1,204,2024-10-24T02:27:42Z,Firefly: 大模型训练工具，支持训练Qwen2.5、Qwen2、Yi1.5、Phi-3、Llama3、Gemma、MiniCPM、Yi、Deepseek、Orion、Xverse、Mixtral-8x7B、Zephyr、Mistral、Baichuan2、Llma2、Llama、Qwen、Baichuan、ChatGLM2、InternLM、Ziya2、Vicuna、Bloom等大模型
39,Deepseek,DeepSeek-LLM,6285,973,Makefile,https://github.com/deepseek-ai/DeepSeek-LLM,deepseek-ai,25,2024-02-04T12:22:16Z,DeepSeek LLM: Let there be answers
40,Deepseek,WeChatFerry,5932,1207,C++,https://github.com/lich0821/WeChatFerry,lich0821,38,2025-04-06T15:05:12Z,微信机器人，可接入DeepSeek、Gemini、ChatGPT、ChatGLM、讯飞星火、Tigerbot等大模型。微信 hook WeChat Robot Hook.
41,Deepseek,yn,5812,895,TypeScript,https://github.com/purocean/yn,purocean,42,2025-04-09T13:29:13Z,"A highly extensible Markdown editor. Version control, AI Copilot, mind map, documents encryption, code snippet running, integrated terminal, chart embedding, HTML applets, Reveal.js, plug-in, and macro replacement."
42,Deepseek,DeepSeek-Coder-V2,5584,846,,https://github.com/deepseek-ai/DeepSeek-Coder-V2,deepseek-ai,47,2024-09-24T12:09:45Z,DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code Intelligence
43,Deepseek,TEN-Agent,5529,626,Python,https://github.com/TEN-framework/TEN-Agent,TEN-framework,67,2025-04-09T14:20:14Z,"TEN Agent is a conversational voice AI agent powered by TEN, integrating Deepseek, Gemini, OpenAI, RTC, and hardware like ESP32. It enables realtime AI capabilities like  seeing, hearing, and speaking, and is fully compatible with platforms like Dify and Coze."
44,Deepseek,deep-searcher,5339,510,Python,https://github.com/zilliztech/deep-searcher,zilliztech,21,2025-04-09T09:01:41Z,Open Source Deep Research Alternative to Reason and Search on Private Data. Written in Python.
45,Deepseek,deepclaude,5001,396,Rust,https://github.com/getAsterisk/deepclaude,getAsterisk,44,2025-02-04T22:55:51Z,A high-performance LLM inference API and Chat UI that integrates DeepSeek R1's CoT reasoning traces with Anthropic Claude models.
46,Deepseek,DeepSeek-V2,4860,511,,https://github.com/deepseek-ai/DeepSeek-V2,deepseek-ai,77,2024-09-25T10:23:55Z,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts Language Model"
47,Deepseek,DeepSeek-VL2,4678,1705,Python,https://github.com/deepseek-ai/DeepSeek-VL2,deepseek-ai,89,2025-02-26T05:03:42Z,DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced Multimodal Understanding
48,Deepseek,pyspur,4284,289,TypeScript,https://github.com/PySpur-Dev/pyspur,PySpur-Dev,14,2025-04-07T05:00:07Z,A visual playground for agentic workflows: Iterate over your agents 10x faster
49,Deepseek,cube-studio,4146,720,Jupyter Notebook,https://github.com/tencentmusic/cube-studio,tencentmusic,27,2025-03-22T02:33:55Z,cube studio开源云原生一站式机器学习/深度学习/大模型AI平台，支持sso登录，大数据平台对接，notebook在线开发，拖拉拽任务流pipeline编排，多机多卡分布式训练，超参搜索，推理服务VGPU，边缘计算，标注平台，自动化标注，大模型微调，vllm大模型推理，llmops，私有知识库，AI模型应用商店，支持模型一键开发/推理/微调，支持国产cpu/gpu/npu芯片，支持RDMA，支持pytorch/tf/mxnet/deepspeed/paddle/colossalai/horovod/spark/ray/volcano分布式，deepseek训练推理
50,Deepseek,chinese-llm-benchmark,3971,168,,https://github.com/jeinlee1991/chinese-llm-benchmark,jeinlee1991,28,2025-04-09T12:27:19Z,目前已囊括213个大模型，覆盖chatgpt、gpt-4o、o3-mini、谷歌gemini、Claude3.5、智谱GLM-Zero、文心一言、qwen-max、百川、讯飞星火、商汤senseChat、minimax等商用模型， 以及DeepSeek-R1、qwq-32b、deepseek-v3、qwen2.5、llama3.3、phi-4、glm4、gemma3、mistral、书生internLM2.5等开源大模型。不仅提供能力评分排行榜，也提供所有模型的原始输出结果！
51,Deepseek,Awesome-LLM-Inference,3802,268,Python,https://github.com/xlite-dev/Awesome-LLM-Inference,xlite-dev,0,2025-04-06T11:12:29Z,"📖A curated list of Awesome LLM/VLM Inference Papers with codes: WINT8/4, FlashAttention, PagedAttention, MLA, Parallelism etc. 🎉🎉"
52,Deepseek,DeepSeek-VL,3761,561,Python,https://github.com/deepseek-ai/DeepSeek-VL,deepseek-ai,36,2024-04-24T05:01:06Z,DeepSeek-VL: Towards Real-World Vision-Language Understanding
